block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,19,
2,function,mul,20,27,
3,imaginary,block_3_imag,28,28,
4,function,div,29,32,
5,imaginary,block_5_imag,33,33,
6,function,sub,34,37,
7,imaginary,block_7_imag,38,38,
8,function,add,39,43,
9,imaginary,block_9_imag,44,44,
10,function,ceil,45,49,
11,imaginary,block_11_imag,50,53,
12,function,withdrawAll_txorigin22,54,57,54
13,imaginary,block_13_imag,58,58,
14,function,bug_txorigin12,59,61,59
15,imaginary,block_15_imag,62,62,
16,function,transferTo_txorigin11,63,66,63
17,imaginary,block_17_imag,67,73,
18,function,transferTo_txorigin19,74,77,74
19,imaginary,block_19_imag,78,78,
20,function,name,79,81,
21,function,withdrawAll_txorigin26,82,85,82
22,imaginary,block_22_imag,86,86,
23,function,symbol,87,89,
24,function,bug_txorigin20,90,92,90
25,imaginary,block_25_imag,93,93,
26,function,decimals,94,96,
27,function,bug_txorigin32,97,99,97
28,imaginary,block_28_imag,100,104,
29,function,sendto_txorigin1,105,108,105
30,imaginary,block_30_imag,109,109,
31,function,withdrawAll_txorigin2,110,113,110
32,imaginary,block_32_imag,114,115,
33,function,sendto_txorigin17,116,119,116
34,imaginary,block_34_imag,120,120,
35,function,sendto_txorigin37,121,124,121
36,imaginary,block_36_imag,125,125,
37,function,transferTo_txorigin3,126,129,126
38,imaginary,block_38_imag,130,130,
39,function,sendto_txorigin9,131,134,131
40,imaginary,block_40_imag,135,135,
41,function,sendto_txorigin25,136,139,136
42,imaginary,block_42_imag,140,144,
43,function,withdrawAll_txorigin38,145,148,145
44,imaginary,block_44_imag,149,149,
45,function,totalSupply,150,152,
46,function,bug_txorigin4,153,155,153
47,imaginary,block_47_imag,156,156,
48,function,balanceOf,157,159,
49,function,transferTo_txorigin7,160,163,160
50,imaginary,block_50_imag,164,164,
51,function,allowance,165,167,
52,function,transferTo_txorigin23,168,171,168
53,imaginary,block_53_imag,172,172,
54,function,findtwoPercent,173,177,
55,function,withdrawAll_txorigin14,178,181,178
56,imaginary,block_56_imag,182,182,
57,function,transfer,183,198,
58,function,withdrawAll_txorigin30,199,202,199
59,imaginary,block_59_imag,203,203,
60,function,multiTransfer,204,208,
61,function,bug_txorigin8,209,211,209
62,imaginary,block_62_imag,212,212,
63,function,approve,213,218,
64,function,transferTo_txorigin39,219,222,219
65,imaginary,block_65_imag,223,223,
66,function,transferFrom,224,243,
67,function,bug_txorigin36,244,246,244
68,imaginary,block_68_imag,247,247,
69,function,increaseAllowance,248,253,
70,function,transferTo_txorigin35,254,257,254
71,imaginary,block_71_imag,258,258,
72,function,decreaseAllowance,259,264,
73,function,bug_txorigin40,265,267,265
74,imaginary,block_74_imag,268,268,
75,function,_mint,269,273,
76,function,sendto_txorigin33,274,277,274
77,imaginary,block_77_imag,278,278,
78,function,burn,279,281,
79,function,transferTo_txorigin27,282,285,282
80,imaginary,block_80_imag,286,286,
81,function,_burn,287,293,
82,function,transferTo_txorigin31,294,297,294
83,imaginary,block_83_imag,298,298,
84,function,burnFrom,299,303,
85,function,sendto_txorigin13,304,307,304
86,imaginary,block_86_imag,308,308,
