block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,12,
2,function,bug_txorigin20,13,15,13
3,imaginary,block_3_imag,16,16,
4,function,bug_txorigin32,17,19,17
5,imaginary,block_5_imag,20,20,
6,function,withdrawAll_txorigin38,21,24,21
7,imaginary,block_7_imag,25,26,
8,function,bug_txorigin4,27,29,27
9,imaginary,block_9_imag,30,32,
10,function,transferTo_txorigin7,33,36,33
11,imaginary,block_11_imag,37,37,
12,function,transferTo_txorigin23,38,41,38
13,imaginary,block_13_imag,42,44,
14,function,transferTo_txorigin27,45,48,45
15,imaginary,block_15_imag,49,51,
16,function,transferTo_txorigin31,52,55,52
17,imaginary,block_17_imag,56,58,
18,function,sendto_txorigin13,59,62,59
19,imaginary,block_19_imag,63,65,
20,function,function_at_66,66,79,
21,function,withdrawAll_txorigin14,80,83,80
22,imaginary,block_22_imag,84,87,
23,function,_transfer,88,104,
24,function,withdrawAll_txorigin30,105,108,105
25,imaginary,block_25_imag,109,117,
26,function,transfer,118,121,
27,function,bug_txorigin8,122,124,122
28,imaginary,block_28_imag,125,134,
29,function,transferFrom,135,140,
30,function,transferTo_txorigin39,141,144,141
31,imaginary,block_31_imag,145,153,
32,function,approve,154,159,
33,function,bug_txorigin36,160,162,160
34,imaginary,block_34_imag,163,172,
35,function,approveAndCall,173,181,
36,function,transferTo_txorigin35,182,185,182
37,imaginary,block_37_imag,186,193,
38,function,burn,194,200,
39,function,bug_txorigin40,201,203,201
40,imaginary,block_40_imag,204,212,
41,function,burnFrom,213,221,
42,function,sendto_txorigin33,222,225,222
43,imaginary,block_43_imag,226,226,
