block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,withdrawAll_txorigin14,8,11,8
3,imaginary,block_3_imag,12,13,
4,function,withdrawAll_txorigin30,14,17,14
5,imaginary,block_5_imag,18,18,
6,function,bug_txorigin8,19,21,19
7,imaginary,block_7_imag,22,22,
8,function,transferTo_txorigin39,23,26,23
9,imaginary,block_9_imag,27,29,
10,function,transferTo_txorigin31,30,33,30
11,imaginary,block_11_imag,34,39,
12,function,transferTo_txorigin35,40,43,40
13,imaginary,block_13_imag,44,44,
14,function,transfer,45,51,
15,function,bug_txorigin40,52,54,52
16,imaginary,block_16_imag,55,55,
17,function,sendto_txorigin13,56,59,56
18,imaginary,block_18_imag,60,61,
19,function,bug_txorigin36,62,64,62
20,imaginary,block_20_imag,65,66,
21,function,approve,67,74,
22,function,sendto_txorigin33,75,78,75
23,imaginary,block_23_imag,79,79,
24,function,transferFrom,80,92,
25,function,transferTo_txorigin27,93,96,93
26,imaginary,block_26_imag,97,97,
