block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,16,
2,function,bug_txorigin20,17,19,17
3,imaginary,block_3_imag,20,20,
4,function,bug_txorigin32,21,23,21
5,imaginary,block_5_imag,24,24,
6,function,withdrawAll_txorigin38,25,28,25
7,imaginary,block_7_imag,29,30,
8,function,bug_txorigin4,31,33,31
9,imaginary,block_9_imag,34,36,
10,function,transferTo_txorigin7,37,40,37
11,imaginary,block_11_imag,41,41,
12,function,transferTo_txorigin23,42,45,42
13,imaginary,block_13_imag,46,48,
14,function,transferTo_txorigin27,49,52,49
15,imaginary,block_15_imag,53,55,
16,function,transferTo_txorigin31,56,59,56
17,imaginary,block_17_imag,60,62,
18,function,sendto_txorigin13,63,66,63
19,imaginary,block_19_imag,67,69,
20,function,function_at_70,70,83,
21,function,withdrawAll_txorigin14,84,87,84
22,imaginary,block_22_imag,88,91,
23,function,_transfer,92,108,
24,function,withdrawAll_txorigin30,109,112,109
25,imaginary,block_25_imag,113,121,
26,function,transfer,122,125,
27,function,bug_txorigin8,126,128,126
28,imaginary,block_28_imag,129,138,
29,function,transferFrom,139,144,
30,function,transferTo_txorigin39,145,148,145
31,imaginary,block_31_imag,149,157,
32,function,approve,158,163,
33,function,bug_txorigin36,164,166,164
34,imaginary,block_34_imag,167,176,
35,function,approveAndCall,177,185,
36,function,transferTo_txorigin35,186,189,186
37,imaginary,block_37_imag,190,197,
38,function,burn,198,204,
39,function,bug_txorigin40,205,207,205
40,imaginary,block_40_imag,208,216,
41,function,burnFrom,217,225,
42,function,sendto_txorigin33,226,229,226
43,imaginary,block_43_imag,230,230,
