block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,33,
5,imaginary,block_5_imag,34,37,
6,function,sub,38,41,
7,imaginary,block_7_imag,42,45,
8,function,add,46,50,
9,imaginary,block_9_imag,51,54,
10,function,sendto_txorigin17,55,58,55
11,imaginary,block_11_imag,59,63,
12,function,bug_txorigin32,64,66,64
13,imaginary,block_13_imag,67,77,
14,function,sendto_txorigin37,78,81,78
15,imaginary,block_15_imag,82,82,
16,function,transferTo_txorigin3,83,86,83
17,imaginary,block_17_imag,87,87,
18,function,sendto_txorigin9,88,91,88
19,imaginary,block_19_imag,92,93,
20,function,sendto_txorigin25,94,97,94
21,imaginary,block_21_imag,98,98,
22,function,transferTo_txorigin19,99,102,99
23,imaginary,block_23_imag,103,105,
24,function,withdrawAll_txorigin26,106,109,106
25,imaginary,block_25_imag,110,110,
26,function,bug_txorigin20,111,113,111
27,imaginary,block_27_imag,114,116,
28,function,transferTo_txorigin27,117,120,117
29,imaginary,block_29_imag,121,123,
30,function,transferTo_txorigin31,124,127,124
31,imaginary,block_31_imag,128,130,
32,function,sendto_txorigin13,131,134,131
33,imaginary,block_33_imag,135,145,
34,function,function_at_146,146,167,
35,function,withdrawAll_txorigin38,168,171,168
36,imaginary,block_36_imag,172,175,
37,function,totalSupply,176,178,
38,function,bug_txorigin4,179,181,179
39,imaginary,block_39_imag,182,187,
40,function,balanceOf,188,190,
41,function,transferTo_txorigin7,191,194,191
42,imaginary,block_42_imag,195,201,
43,function,allowance,202,204,
44,function,transferTo_txorigin23,205,208,205
45,imaginary,block_45_imag,209,214,
46,function,transfer,215,218,
47,function,withdrawAll_txorigin14,219,222,219
48,imaginary,block_48_imag,223,232,
49,function,approve,233,236,
50,function,withdrawAll_txorigin30,237,240,237
51,imaginary,block_51_imag,241,243,
52,function,emits,244,254,
53,function,bug_txorigin8,255,257,255
54,imaginary,block_54_imag,258,264,
55,function,_transfer,265,271,
56,function,transferTo_txorigin39,272,275,272
57,imaginary,block_57_imag,276,282,
58,function,_approve,283,289,
59,function,bug_txorigin36,290,292,290
60,imaginary,block_60_imag,293,299,
61,function,mint,300,308,
62,function,transferTo_txorigin35,309,312,309
63,imaginary,block_63_imag,313,318,
64,function,transferBatch,319,326,
65,function,bug_txorigin40,327,329,327
66,imaginary,block_66_imag,330,338,
67,function,sendto_txorigin33,339,342,339
68,imaginary,block_68_imag,343,343,
