block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,46,
2,function,add,47,52,
3,imaginary,block_3_imag,53,62,
4,function,sub,63,68,
5,imaginary,block_5_imag,69,78,
6,function,mul,79,91,
7,imaginary,block_7_imag,92,96,
8,function,uses,97,111,
9,imaginary,block_9_imag,112,116,
10,function,uses,117,127,
11,imaginary,block_11_imag,128,135,
12,function,transferTo_txorigin15,136,139,136
13,imaginary,block_13_imag,140,140,
14,function,bug_txorigin28,141,143,141
15,imaginary,block_15_imag,144,146,
16,function,bug_txorigin36,147,149,147
17,imaginary,block_17_imag,150,154,
18,function,sendto_txorigin1,155,158,155
19,imaginary,block_19_imag,159,165,
20,function,onlyOwnerTransferOwnership,166,168,
21,function,withdrawAll_txorigin2,169,172,169
22,imaginary,block_22_imag,173,174,
23,function,acceptOwnership,175,180,
24,function,sendto_txorigin17,181,184,181
25,imaginary,block_25_imag,185,197,
26,function,withdrawAll_txorigin34,198,201,198
27,imaginary,block_27_imag,202,202,
28,function,sendto_txorigin21,203,206,203
29,imaginary,block_29_imag,207,207,
30,function,withdrawAll_txorigin10,208,211,208
31,imaginary,block_31_imag,212,213,
32,function,withdrawAll_txorigin22,214,217,214
33,imaginary,block_33_imag,218,218,
34,function,bug_txorigin12,219,221,219
35,imaginary,block_35_imag,222,222,
36,function,transferTo_txorigin11,223,226,223
37,imaginary,block_37_imag,227,228,
38,function,transferTo_txorigin35,229,232,229
39,imaginary,block_39_imag,233,233,
40,function,bug_txorigin40,234,236,234
41,imaginary,block_41_imag,237,237,
42,function,sendto_txorigin33,238,241,238
43,imaginary,block_43_imag,242,242,
44,function,transferTo_txorigin27,243,246,243
45,imaginary,block_45_imag,247,247,
46,function,transferTo_txorigin31,248,251,248
47,imaginary,block_47_imag,252,252,
48,function,sendto_txorigin13,253,256,253
49,imaginary,block_49_imag,257,263,
50,function,sendto_txorigin37,264,267,264
51,imaginary,block_51_imag,268,268,
52,function,changeSafeguardStatus,269,279,
53,function,transferTo_txorigin3,280,283,280
54,imaginary,block_54_imag,284,285,
55,function,calculatePercentage,286,292,
56,function,sendto_txorigin9,293,296,293
57,imaginary,block_57_imag,297,301,
58,function,function_at_302,302,302,
59,imaginary,block_59_imag,303,304,
60,function,changeFeeAccount,305,307,
61,function,sendto_txorigin25,308,311,308
62,imaginary,block_62_imag,312,312,
63,function,changetradingFee,313,316,
64,function,transferTo_txorigin19,317,320,317
65,imaginary,block_65_imag,321,321,
66,function,availableTradingFeeOwner,322,325,
67,function,withdrawAll_txorigin26,326,329,326
68,imaginary,block_68_imag,330,330,
69,function,withdrawTradingFeeOwner,331,341,
70,function,bug_txorigin20,342,344,342
71,imaginary,block_71_imag,345,345,
72,function,deposit,346,349,
73,function,bug_txorigin32,350,352,350
74,imaginary,block_74_imag,353,353,
75,function,withdraw,354,360,
76,function,withdrawAll_txorigin38,361,364,361
77,imaginary,block_77_imag,365,365,
78,function,depositToken,366,372,
79,function,bug_txorigin4,373,375,373
80,imaginary,block_80_imag,376,376,
81,function,withdrawToken,377,384,
82,function,transferTo_txorigin7,385,388,385
83,imaginary,block_83_imag,389,389,
84,function,balanceOf,390,392,
85,function,transferTo_txorigin23,393,396,393
86,imaginary,block_86_imag,397,397,
87,function,order,398,402,
88,function,withdrawAll_txorigin14,403,406,403
89,imaginary,block_89_imag,407,407,
90,function,trade,408,420,
91,imaginary,block_91_imag,421,421,
92,function,tradeBalances,422,431,
93,function,withdrawAll_txorigin30,432,435,432
94,imaginary,block_94_imag,436,436,
95,function,testTrade,437,444,
96,function,bug_txorigin8,445,447,445
97,imaginary,block_97_imag,448,448,
98,function,availableVolume,449,461,
99,imaginary,block_99_imag,462,462,
100,function,amountFilled,463,466,
101,function,transferTo_txorigin39,467,470,467
102,imaginary,block_102_imag,471,471,
103,function,cancelOrder,472,478,
104,imaginary,block_104_imag,479,479,
