block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,transferTo_txorigin27,8,11,8
3,imaginary,block_3_imag,12,12,
4,function,transferTo_txorigin31,13,16,13
5,imaginary,block_5_imag,17,17,
6,function,sendto_txorigin13,18,21,18
7,imaginary,block_7_imag,22,23,
8,function,sendto_txorigin9,24,27,24
9,imaginary,block_9_imag,28,28,
10,function,sendto_txorigin25,29,32,29
11,imaginary,block_11_imag,33,33,
12,function,transferTo_txorigin19,34,37,34
13,imaginary,block_13_imag,38,38,
14,function,withdrawAll_txorigin26,39,42,39
15,imaginary,block_15_imag,43,43,
16,function,bug_txorigin20,44,46,44
17,imaginary,block_17_imag,47,48,
18,function,bug_txorigin32,49,51,49
19,imaginary,block_19_imag,52,52,
20,function,withdrawAll_txorigin38,53,56,53
21,imaginary,block_21_imag,57,59,
22,function,bug_txorigin4,60,62,60
23,imaginary,block_23_imag,63,84,
24,function,transferTo_txorigin7,85,88,85
25,imaginary,block_25_imag,89,90,
26,function,transfer,91,109,
27,function,transferTo_txorigin23,110,113,110
28,imaginary,block_28_imag,114,115,
29,function,transferFrom,116,137,
30,function,withdrawAll_txorigin14,138,141,138
31,imaginary,block_31_imag,142,142,
32,function,approve,143,149,
33,function,withdrawAll_txorigin30,150,153,150
34,imaginary,block_34_imag,154,154,
35,function,allowance,155,160,
36,function,bug_txorigin8,161,163,161
37,imaginary,block_37_imag,164,164,
38,function,balanceOf,165,167,
39,function,transferTo_txorigin39,168,171,168
40,imaginary,block_40_imag,172,174,
41,function,changeOwner,175,181,
42,function,bug_txorigin36,182,184,182
43,imaginary,block_43_imag,185,186,
44,function,setPauseStatus,187,190,
45,function,transferTo_txorigin35,191,194,191
46,imaginary,block_46_imag,195,196,
47,function,changeContractName,197,201,
48,function,bug_txorigin40,202,204,202
49,imaginary,block_49_imag,205,206,
50,function,function_at_207,207,209,
51,function,sendto_txorigin33,210,213,210
52,imaginary,block_52_imag,214,214,
