block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,23,
2,function,sub,24,29,
3,imaginary,block_3_imag,30,33,
4,function,add,34,39,
5,imaginary,block_5_imag,40,48,
6,function,bug_txorigin4,49,51,49
7,imaginary,block_7_imag,52,52,
8,function,transferTo_txorigin7,53,56,53
9,imaginary,block_9_imag,57,57,
10,function,transferTo_txorigin23,58,61,58
11,imaginary,block_11_imag,62,62,
12,function,withdrawAll_txorigin14,63,66,63
13,imaginary,block_13_imag,67,67,
14,function,withdrawAll_txorigin30,68,71,68
15,imaginary,block_15_imag,72,80,
16,function,sendto_txorigin9,81,84,81
17,imaginary,block_17_imag,85,85,
18,function,sendto_txorigin25,86,89,86
19,imaginary,block_19_imag,90,90,
20,function,transferTo_txorigin19,91,94,91
21,imaginary,block_21_imag,95,100,
22,function,balanceOf,101,103,
23,function,bug_txorigin8,104,106,104
24,imaginary,block_24_imag,107,112,
25,function,transfer,113,118,
26,function,transferTo_txorigin39,119,122,119
27,imaginary,block_27_imag,123,129,
28,function,transferFrom,130,136,
29,function,bug_txorigin36,137,139,137
30,imaginary,block_30_imag,140,145,
31,function,approve,146,150,
32,function,transferTo_txorigin35,151,154,151
33,imaginary,block_33_imag,155,160,
34,function,allowance,161,163,
35,function,bug_txorigin40,164,166,164
36,imaginary,block_36_imag,167,170,
37,function,transferTo_txorigin31,171,174,171
38,imaginary,block_38_imag,175,175,
39,function,sendto_txorigin13,176,179,176
40,imaginary,block_40_imag,180,187,
41,function,withdrawAll_txorigin26,188,191,188
42,imaginary,block_42_imag,192,192,
43,function,bug_txorigin20,193,195,193
44,imaginary,block_44_imag,196,196,
45,function,bug_txorigin32,197,199,197
46,imaginary,block_46_imag,200,200,
47,function,withdrawAll_txorigin38,201,204,201
48,imaginary,block_48_imag,205,212,
49,function,sendto_txorigin33,213,216,213
50,imaginary,block_50_imag,217,220,
51,function,function_at_221,221,223,
52,function,transferTo_txorigin27,224,227,224
53,imaginary,block_53_imag,228,229,
