block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,21,
2,function,transferTo_txorigin7,22,25,22
3,imaginary,block_3_imag,26,31,
4,function,transferTo_txorigin23,32,35,32
5,imaginary,block_5_imag,36,42,
6,function,withdrawAll_txorigin14,43,46,43
7,imaginary,block_7_imag,47,52,
8,function,withdrawAll_txorigin30,53,56,53
9,imaginary,block_9_imag,57,61,
10,function,bug_txorigin8,62,64,62
11,imaginary,block_11_imag,65,66,
12,function,transferTo_txorigin31,67,70,67
13,imaginary,block_13_imag,71,71,
14,function,sendto_txorigin13,72,75,72
15,imaginary,block_15_imag,76,80,
16,function,withdrawAll_txorigin26,81,84,81
17,imaginary,block_17_imag,85,85,
18,function,bug_txorigin20,86,88,86
19,imaginary,block_19_imag,89,95,
20,function,bug_txorigin32,96,98,96
21,imaginary,block_21_imag,99,99,
22,function,withdrawAll_txorigin38,100,103,100
23,imaginary,block_23_imag,104,104,
24,function,bug_txorigin4,105,107,105
25,imaginary,block_25_imag,108,116,
26,function,transferTo_txorigin39,117,120,117
27,imaginary,block_27_imag,121,121,
28,function,transfer,122,128,
29,function,bug_txorigin36,129,131,129
30,imaginary,block_30_imag,132,132,
31,function,transferFrom,133,143,
32,function,transferTo_txorigin35,144,147,144
33,imaginary,block_33_imag,148,148,
34,function,balanceOf,149,151,
35,function,bug_txorigin40,152,154,152
36,imaginary,block_36_imag,155,155,
37,function,approve,156,160,
38,function,sendto_txorigin33,161,164,161
39,imaginary,block_39_imag,165,165,
40,function,allowance,166,168,
41,function,transferTo_txorigin27,169,172,169
42,imaginary,block_42_imag,173,173,
