line,loc,length,bug type,approach
607,602,13,TOD,code snippet injection
613,602,13,TOD,code snippet injection
441,436,13,TOD,code snippet injection
447,436,13,TOD,code snippet injection
98,93,13,TOD,code snippet injection
104,93,13,TOD,code snippet injection
15,10,13,TOD,code snippet injection
21,10,13,TOD,code snippet injection
717,712,18,TOD,code snippet injection
725,712,18,TOD,code snippet injection
696,691,13,TOD,code snippet injection
702,691,13,TOD,code snippet injection
670,665,18,TOD,code snippet injection
678,665,18,TOD,code snippet injection
647,642,13,TOD,code snippet injection
653,642,13,TOD,code snippet injection
579,574,18,TOD,code snippet injection
587,574,18,TOD,code snippet injection
557,552,18,TOD,code snippet injection
565,552,18,TOD,code snippet injection
535,530,18,TOD,code snippet injection
543,530,18,TOD,code snippet injection
481,476,13,TOD,code snippet injection
487,476,13,TOD,code snippet injection
462,457,13,TOD,code snippet injection
468,457,13,TOD,code snippet injection
373,368,18,TOD,code snippet injection
381,368,18,TOD,code snippet injection
332,327,18,TOD,code snippet injection
340,327,18,TOD,code snippet injection
277,272,18,TOD,code snippet injection
285,272,18,TOD,code snippet injection
255,250,18,TOD,code snippet injection
263,250,18,TOD,code snippet injection
233,228,18,TOD,code snippet injection
241,228,18,TOD,code snippet injection
216,211,13,TOD,code snippet injection
222,211,13,TOD,code snippet injection
197,192,13,TOD,code snippet injection
203,192,13,TOD,code snippet injection
178,173,13,TOD,code snippet injection
184,173,13,TOD,code snippet injection
159,154,13,TOD,code snippet injection
165,154,13,TOD,code snippet injection
139,134,13,TOD,code snippet injection
145,134,13,TOD,code snippet injection
120,115,13,TOD,code snippet injection
126,115,13,TOD,code snippet injection
35,30,18,TOD,code snippet injection
43,30,18,TOD,code snippet injection
501,496,13,TOD,code snippet injection
507,496,13,TOD,code snippet injection
426,421,13,TOD,code snippet injection
432,421,13,TOD,code snippet injection
78,73,18,TOD,code snippet injection
86,73,18,TOD,code snippet injection
59,54,18,TOD,code snippet injection
67,54,18,TOD,code snippet injection
