line,loc,length,bug type,approach
633,628,13,TOD,code snippet injection
639,628,13,TOD,code snippet injection
614,609,13,TOD,code snippet injection
620,609,13,TOD,code snippet injection
593,588,13,TOD,code snippet injection
599,588,13,TOD,code snippet injection
576,571,13,TOD,code snippet injection
582,571,13,TOD,code snippet injection
554,547,18,TOD,code snippet injection
562,547,18,TOD,code snippet injection
532,527,13,TOD,code snippet injection
538,527,13,TOD,code snippet injection
509,502,18,TOD,code snippet injection
517,502,18,TOD,code snippet injection
473,468,13,TOD,code snippet injection
479,468,13,TOD,code snippet injection
450,443,18,TOD,code snippet injection
458,443,18,TOD,code snippet injection
426,419,18,TOD,code snippet injection
434,419,18,TOD,code snippet injection
391,384,18,TOD,code snippet injection
399,384,18,TOD,code snippet injection
370,365,13,TOD,code snippet injection
376,365,13,TOD,code snippet injection
353,348,13,TOD,code snippet injection
359,348,13,TOD,code snippet injection
333,326,18,TOD,code snippet injection
341,326,18,TOD,code snippet injection
311,304,18,TOD,code snippet injection
319,304,18,TOD,code snippet injection
180,173,18,TOD,code snippet injection
188,173,18,TOD,code snippet injection
158,151,18,TOD,code snippet injection
166,151,18,TOD,code snippet injection
136,129,18,TOD,code snippet injection
144,129,18,TOD,code snippet injection
117,112,13,TOD,code snippet injection
123,112,13,TOD,code snippet injection
291,286,13,TOD,code snippet injection
297,286,13,TOD,code snippet injection
277,272,13,TOD,code snippet injection
283,272,13,TOD,code snippet injection
263,258,13,TOD,code snippet injection
269,258,13,TOD,code snippet injection
249,244,13,TOD,code snippet injection
255,244,13,TOD,code snippet injection
235,230,13,TOD,code snippet injection
241,230,13,TOD,code snippet injection
217,210,18,TOD,code snippet injection
225,210,18,TOD,code snippet injection
201,196,13,TOD,code snippet injection
207,196,13,TOD,code snippet injection
97,92,13,TOD,code snippet injection
103,92,13,TOD,code snippet injection
80,73,18,TOD,code snippet injection
88,73,18,TOD,code snippet injection
61,54,18,TOD,code snippet injection
69,54,18,TOD,code snippet injection
