line,loc,length,bug type,approach
147,142,13,TOD,code snippet injection
153,142,13,TOD,code snippet injection
133,128,13,TOD,code snippet injection
139,128,13,TOD,code snippet injection
383,378,13,TOD,code snippet injection
389,378,13,TOD,code snippet injection
366,361,13,TOD,code snippet injection
372,361,13,TOD,code snippet injection
344,337,18,TOD,code snippet injection
352,337,18,TOD,code snippet injection
325,320,13,TOD,code snippet injection
331,320,13,TOD,code snippet injection
297,290,18,TOD,code snippet injection
305,290,18,TOD,code snippet injection
274,269,13,TOD,code snippet injection
280,269,13,TOD,code snippet injection
115,108,18,TOD,code snippet injection
123,108,18,TOD,code snippet injection
92,85,18,TOD,code snippet injection
100,85,18,TOD,code snippet injection
68,61,18,TOD,code snippet injection
76,61,18,TOD,code snippet injection
46,41,13,TOD,code snippet injection
52,41,13,TOD,code snippet injection
27,22,13,TOD,code snippet injection
33,22,13,TOD,code snippet injection
249,242,18,TOD,code snippet injection
257,242,18,TOD,code snippet injection
230,223,18,TOD,code snippet injection
238,223,18,TOD,code snippet injection
211,204,18,TOD,code snippet injection
219,204,18,TOD,code snippet injection
186,179,18,TOD,code snippet injection
194,179,18,TOD,code snippet injection
167,160,18,TOD,code snippet injection
175,160,18,TOD,code snippet injection
