line,loc,length,bug type,approach
212,207,13,TOD,code snippet injection
218,207,13,TOD,code snippet injection
137,132,13,TOD,code snippet injection
143,132,13,TOD,code snippet injection
123,118,13,TOD,code snippet injection
129,118,13,TOD,code snippet injection
662,657,13,TOD,code snippet injection
668,657,13,TOD,code snippet injection
638,631,18,TOD,code snippet injection
646,631,18,TOD,code snippet injection
615,610,13,TOD,code snippet injection
621,610,13,TOD,code snippet injection
586,579,18,TOD,code snippet injection
594,579,18,TOD,code snippet injection
562,557,13,TOD,code snippet injection
568,557,13,TOD,code snippet injection
528,521,18,TOD,code snippet injection
536,521,18,TOD,code snippet injection
495,488,18,TOD,code snippet injection
503,488,18,TOD,code snippet injection
464,457,18,TOD,code snippet injection
472,457,18,TOD,code snippet injection
441,436,13,TOD,code snippet injection
447,436,13,TOD,code snippet injection
420,415,13,TOD,code snippet injection
426,415,13,TOD,code snippet injection
283,276,18,TOD,code snippet injection
291,276,18,TOD,code snippet injection
259,252,18,TOD,code snippet injection
267,252,18,TOD,code snippet injection
232,225,18,TOD,code snippet injection
240,225,18,TOD,code snippet injection
158,151,18,TOD,code snippet injection
166,151,18,TOD,code snippet injection
106,99,18,TOD,code snippet injection
114,99,18,TOD,code snippet injection
90,85,13,TOD,code snippet injection
96,85,13,TOD,code snippet injection
76,71,13,TOD,code snippet injection
82,71,13,TOD,code snippet injection
62,57,13,TOD,code snippet injection
68,57,13,TOD,code snippet injection
48,43,13,TOD,code snippet injection
54,43,13,TOD,code snippet injection
34,29,13,TOD,code snippet injection
40,29,13,TOD,code snippet injection
392,387,13,TOD,code snippet injection
398,387,13,TOD,code snippet injection
375,368,18,TOD,code snippet injection
383,368,18,TOD,code snippet injection
357,352,13,TOD,code snippet injection
363,352,13,TOD,code snippet injection
343,338,13,TOD,code snippet injection
349,338,13,TOD,code snippet injection
326,319,18,TOD,code snippet injection
334,319,18,TOD,code snippet injection
307,300,18,TOD,code snippet injection
315,300,18,TOD,code snippet injection
194,187,18,TOD,code snippet injection
202,187,18,TOD,code snippet injection
178,173,13,TOD,code snippet injection
184,173,13,TOD,code snippet injection
