line,loc,length,bug type,approach
123,118,13,TOD,code snippet injection
129,118,13,TOD,code snippet injection
109,104,13,TOD,code snippet injection
115,104,13,TOD,code snippet injection
94,89,13,TOD,code snippet injection
100,89,13,TOD,code snippet injection
80,75,13,TOD,code snippet injection
86,75,13,TOD,code snippet injection
61,56,18,TOD,code snippet injection
69,56,18,TOD,code snippet injection
47,42,13,TOD,code snippet injection
53,42,13,TOD,code snippet injection
28,23,18,TOD,code snippet injection
36,23,18,TOD,code snippet injection
14,9,13,TOD,code snippet injection
20,9,13,TOD,code snippet injection
570,565,18,TOD,code snippet injection
578,565,18,TOD,code snippet injection
548,543,18,TOD,code snippet injection
556,543,18,TOD,code snippet injection
523,518,18,TOD,code snippet injection
531,518,18,TOD,code snippet injection
506,501,13,TOD,code snippet injection
512,501,13,TOD,code snippet injection
468,463,13,TOD,code snippet injection
474,463,13,TOD,code snippet injection
441,436,18,TOD,code snippet injection
449,436,18,TOD,code snippet injection
414,409,18,TOD,code snippet injection
422,409,18,TOD,code snippet injection
390,385,18,TOD,code snippet injection
398,385,18,TOD,code snippet injection
365,360,18,TOD,code snippet injection
373,360,18,TOD,code snippet injection
341,336,18,TOD,code snippet injection
349,336,18,TOD,code snippet injection
293,288,13,TOD,code snippet injection
299,288,13,TOD,code snippet injection
279,274,13,TOD,code snippet injection
285,274,13,TOD,code snippet injection
264,259,13,TOD,code snippet injection
270,259,13,TOD,code snippet injection
250,245,13,TOD,code snippet injection
256,245,13,TOD,code snippet injection
236,231,13,TOD,code snippet injection
242,231,13,TOD,code snippet injection
221,216,13,TOD,code snippet injection
227,216,13,TOD,code snippet injection
201,196,18,TOD,code snippet injection
209,196,18,TOD,code snippet injection
186,181,13,TOD,code snippet injection
192,181,13,TOD,code snippet injection
172,167,13,TOD,code snippet injection
178,167,13,TOD,code snippet injection
153,148,18,TOD,code snippet injection
161,148,18,TOD,code snippet injection
