line,loc,length,bug type,approach
197,192,13,TOD,code snippet injection
203,192,13,TOD,code snippet injection
164,159,13,TOD,code snippet injection
170,159,13,TOD,code snippet injection
488,483,13,TOD,code snippet injection
494,483,13,TOD,code snippet injection
472,467,13,TOD,code snippet injection
478,467,13,TOD,code snippet injection
449,442,18,TOD,code snippet injection
457,442,18,TOD,code snippet injection
425,420,13,TOD,code snippet injection
431,420,13,TOD,code snippet injection
404,397,18,TOD,code snippet injection
412,397,18,TOD,code snippet injection
384,379,13,TOD,code snippet injection
390,379,13,TOD,code snippet injection
362,355,18,TOD,code snippet injection
370,355,18,TOD,code snippet injection
339,332,18,TOD,code snippet injection
347,332,18,TOD,code snippet injection
317,310,18,TOD,code snippet injection
325,310,18,TOD,code snippet injection
297,292,13,TOD,code snippet injection
303,292,13,TOD,code snippet injection
280,275,13,TOD,code snippet injection
286,275,13,TOD,code snippet injection
260,253,18,TOD,code snippet injection
268,253,18,TOD,code snippet injection
239,232,18,TOD,code snippet injection
247,232,18,TOD,code snippet injection
217,210,18,TOD,code snippet injection
225,210,18,TOD,code snippet injection
166,159,18,TOD,code snippet injection
174,159,18,TOD,code snippet injection
140,133,18,TOD,code snippet injection
148,133,18,TOD,code snippet injection
124,119,13,TOD,code snippet injection
130,119,13,TOD,code snippet injection
110,105,13,TOD,code snippet injection
116,105,13,TOD,code snippet injection
96,91,13,TOD,code snippet injection
102,91,13,TOD,code snippet injection
82,77,13,TOD,code snippet injection
88,77,13,TOD,code snippet injection
68,63,13,TOD,code snippet injection
74,63,13,TOD,code snippet injection
