line,loc,length,bug type,approach
41,36,13,TOD,code snippet injection
47,36,13,TOD,code snippet injection
27,22,13,TOD,code snippet injection
33,22,13,TOD,code snippet injection
13,8,13,TOD,code snippet injection
19,8,13,TOD,code snippet injection
433,428,13,TOD,code snippet injection
439,428,13,TOD,code snippet injection
412,405,18,TOD,code snippet injection
420,405,18,TOD,code snippet injection
390,385,13,TOD,code snippet injection
396,385,13,TOD,code snippet injection
368,361,18,TOD,code snippet injection
376,361,18,TOD,code snippet injection
343,338,13,TOD,code snippet injection
349,338,13,TOD,code snippet injection
320,313,18,TOD,code snippet injection
328,313,18,TOD,code snippet injection
294,287,18,TOD,code snippet injection
302,287,18,TOD,code snippet injection
252,245,18,TOD,code snippet injection
260,245,18,TOD,code snippet injection
216,211,13,TOD,code snippet injection
222,211,13,TOD,code snippet injection
181,176,13,TOD,code snippet injection
187,176,13,TOD,code snippet injection
162,155,18,TOD,code snippet injection
170,155,18,TOD,code snippet injection
143,136,18,TOD,code snippet injection
151,136,18,TOD,code snippet injection
124,117,18,TOD,code snippet injection
132,117,18,TOD,code snippet injection
105,98,18,TOD,code snippet injection
113,98,18,TOD,code snippet injection
86,79,18,TOD,code snippet injection
94,79,18,TOD,code snippet injection
70,65,13,TOD,code snippet injection
76,65,13,TOD,code snippet injection
56,51,13,TOD,code snippet injection
62,51,13,TOD,code snippet injection
