line,loc,length,bug type,approach
1175,1170,13,TOD,code snippet injection
1181,1170,13,TOD,code snippet injection
1159,1154,13,TOD,code snippet injection
1165,1154,13,TOD,code snippet injection
1005,1000,13,TOD,code snippet injection
1011,1000,13,TOD,code snippet injection
991,986,13,TOD,code snippet injection
997,986,13,TOD,code snippet injection
856,851,18,TOD,code snippet injection
864,851,18,TOD,code snippet injection
842,837,13,TOD,code snippet injection
848,837,13,TOD,code snippet injection
1322,1317,18,TOD,code snippet injection
1330,1317,18,TOD,code snippet injection
1304,1299,13,TOD,code snippet injection
1310,1299,13,TOD,code snippet injection
1274,1269,18,TOD,code snippet injection
1282,1269,18,TOD,code snippet injection
1250,1245,18,TOD,code snippet injection
1258,1245,18,TOD,code snippet injection
1214,1209,18,TOD,code snippet injection
1222,1209,18,TOD,code snippet injection
1196,1191,13,TOD,code snippet injection
1202,1191,13,TOD,code snippet injection
1142,1137,13,TOD,code snippet injection
1148,1137,13,TOD,code snippet injection
1119,1114,18,TOD,code snippet injection
1127,1114,18,TOD,code snippet injection
1096,1091,18,TOD,code snippet injection
1104,1091,18,TOD,code snippet injection
1074,1069,18,TOD,code snippet injection
1082,1069,18,TOD,code snippet injection
1052,1047,18,TOD,code snippet injection
1060,1047,18,TOD,code snippet injection
1025,1020,18,TOD,code snippet injection
1033,1020,18,TOD,code snippet injection
973,968,13,TOD,code snippet injection
979,968,13,TOD,code snippet injection
955,950,13,TOD,code snippet injection
961,950,13,TOD,code snippet injection
937,932,13,TOD,code snippet injection
943,932,13,TOD,code snippet injection
920,915,13,TOD,code snippet injection
926,915,13,TOD,code snippet injection
903,898,13,TOD,code snippet injection
909,898,13,TOD,code snippet injection
881,876,13,TOD,code snippet injection
887,876,13,TOD,code snippet injection
795,790,18,TOD,code snippet injection
803,790,18,TOD,code snippet injection
762,757,13,TOD,code snippet injection
768,757,13,TOD,code snippet injection
732,727,13,TOD,code snippet injection
738,727,13,TOD,code snippet injection
704,699,18,TOD,code snippet injection
712,699,18,TOD,code snippet injection
669,664,18,TOD,code snippet injection
677,664,18,TOD,code snippet injection
629,624,18,TOD,code snippet injection
637,624,18,TOD,code snippet injection
594,589,13,TOD,code snippet injection
600,589,13,TOD,code snippet injection
554,549,18,TOD,code snippet injection
562,549,18,TOD,code snippet injection
519,514,18,TOD,code snippet injection
527,514,18,TOD,code snippet injection
499,494,13,TOD,code snippet injection
505,494,13,TOD,code snippet injection
481,476,13,TOD,code snippet injection
487,476,13,TOD,code snippet injection
457,452,18,TOD,code snippet injection
465,452,18,TOD,code snippet injection
425,420,18,TOD,code snippet injection
433,420,18,TOD,code snippet injection
402,397,18,TOD,code snippet injection
410,397,18,TOD,code snippet injection
376,371,13,TOD,code snippet injection
382,371,13,TOD,code snippet injection
345,340,18,TOD,code snippet injection
353,340,18,TOD,code snippet injection
