line,loc,length,bug type,approach
368,363,13,TOD,code snippet injection
374,363,13,TOD,code snippet injection
354,349,13,TOD,code snippet injection
360,349,13,TOD,code snippet injection
340,335,13,TOD,code snippet injection
346,335,13,TOD,code snippet injection
140,135,13,TOD,code snippet injection
146,135,13,TOD,code snippet injection
54,47,18,TOD,code snippet injection
62,47,18,TOD,code snippet injection
776,771,13,TOD,code snippet injection
782,771,13,TOD,code snippet injection
750,743,18,TOD,code snippet injection
758,743,18,TOD,code snippet injection
728,723,13,TOD,code snippet injection
734,723,13,TOD,code snippet injection
704,697,18,TOD,code snippet injection
712,697,18,TOD,code snippet injection
682,675,18,TOD,code snippet injection
690,675,18,TOD,code snippet injection
598,591,18,TOD,code snippet injection
606,591,18,TOD,code snippet injection
575,570,13,TOD,code snippet injection
581,570,13,TOD,code snippet injection
547,542,13,TOD,code snippet injection
553,542,13,TOD,code snippet injection
513,506,18,TOD,code snippet injection
521,506,18,TOD,code snippet injection
487,480,18,TOD,code snippet injection
495,480,18,TOD,code snippet injection
460,453,18,TOD,code snippet injection
468,453,18,TOD,code snippet injection
438,431,18,TOD,code snippet injection
446,431,18,TOD,code snippet injection
417,410,18,TOD,code snippet injection
425,410,18,TOD,code snippet injection
400,395,13,TOD,code snippet injection
406,395,13,TOD,code snippet injection
232,227,13,TOD,code snippet injection
238,227,13,TOD,code snippet injection
210,205,13,TOD,code snippet injection
216,205,13,TOD,code snippet injection
165,160,13,TOD,code snippet injection
171,160,13,TOD,code snippet injection
98,93,13,TOD,code snippet injection
104,93,13,TOD,code snippet injection
75,70,13,TOD,code snippet injection
81,70,13,TOD,code snippet injection
651,644,18,TOD,code snippet injection
659,644,18,TOD,code snippet injection
320,315,13,TOD,code snippet injection
326,315,13,TOD,code snippet injection
306,301,13,TOD,code snippet injection
312,301,13,TOD,code snippet injection
289,282,18,TOD,code snippet injection
297,282,18,TOD,code snippet injection
270,263,18,TOD,code snippet injection
278,263,18,TOD,code snippet injection
122,115,18,TOD,code snippet injection
130,115,18,TOD,code snippet injection
37,32,13,TOD,code snippet injection
43,32,13,TOD,code snippet injection
