line,loc,length,bug type,approach
562,557,13,TOD,code snippet injection
568,557,13,TOD,code snippet injection
543,538,13,TOD,code snippet injection
549,538,13,TOD,code snippet injection
34,29,13,TOD,code snippet injection
40,29,13,TOD,code snippet injection
994,989,13,TOD,code snippet injection
1000,989,13,TOD,code snippet injection
965,960,18,TOD,code snippet injection
973,960,18,TOD,code snippet injection
931,926,13,TOD,code snippet injection
937,926,13,TOD,code snippet injection
876,871,18,TOD,code snippet injection
884,871,18,TOD,code snippet injection
844,839,13,TOD,code snippet injection
850,839,13,TOD,code snippet injection
809,804,18,TOD,code snippet injection
817,804,18,TOD,code snippet injection
773,768,18,TOD,code snippet injection
781,768,18,TOD,code snippet injection
743,738,18,TOD,code snippet injection
751,738,18,TOD,code snippet injection
722,717,13,TOD,code snippet injection
728,717,13,TOD,code snippet injection
702,697,13,TOD,code snippet injection
708,697,13,TOD,code snippet injection
671,666,18,TOD,code snippet injection
679,666,18,TOD,code snippet injection
648,643,18,TOD,code snippet injection
656,643,18,TOD,code snippet injection
623,618,18,TOD,code snippet injection
631,618,18,TOD,code snippet injection
596,591,18,TOD,code snippet injection
604,591,18,TOD,code snippet injection
513,508,18,TOD,code snippet injection
521,508,18,TOD,code snippet injection
484,479,13,TOD,code snippet injection
490,479,13,TOD,code snippet injection
463,458,13,TOD,code snippet injection
469,458,13,TOD,code snippet injection
442,437,13,TOD,code snippet injection
448,437,13,TOD,code snippet injection
399,394,13,TOD,code snippet injection
405,394,13,TOD,code snippet injection
376,371,13,TOD,code snippet injection
382,371,13,TOD,code snippet injection
79,74,13,TOD,code snippet injection
85,74,13,TOD,code snippet injection
52,47,18,TOD,code snippet injection
60,47,18,TOD,code snippet injection
347,342,13,TOD,code snippet injection
353,342,13,TOD,code snippet injection
333,328,13,TOD,code snippet injection
339,328,13,TOD,code snippet injection
314,309,18,TOD,code snippet injection
322,309,18,TOD,code snippet injection
294,289,18,TOD,code snippet injection
302,289,18,TOD,code snippet injection
275,270,18,TOD,code snippet injection
283,270,18,TOD,code snippet injection
261,256,13,TOD,code snippet injection
267,256,13,TOD,code snippet injection
240,235,18,TOD,code snippet injection
248,235,18,TOD,code snippet injection
221,216,18,TOD,code snippet injection
229,216,18,TOD,code snippet injection
206,201,13,TOD,code snippet injection
212,201,13,TOD,code snippet injection
191,186,13,TOD,code snippet injection
197,186,13,TOD,code snippet injection
14,9,18,TOD,code snippet injection
22,9,18,TOD,code snippet injection
