line,loc,length,bug type,approach
550,545,13,TOD,code snippet injection
556,545,13,TOD,code snippet injection
536,531,13,TOD,code snippet injection
542,531,13,TOD,code snippet injection
522,517,13,TOD,code snippet injection
528,517,13,TOD,code snippet injection
508,503,13,TOD,code snippet injection
514,503,13,TOD,code snippet injection
489,484,18,TOD,code snippet injection
497,484,18,TOD,code snippet injection
475,470,13,TOD,code snippet injection
481,470,13,TOD,code snippet injection
90,85,18,TOD,code snippet injection
98,85,18,TOD,code snippet injection
76,71,13,TOD,code snippet injection
82,71,13,TOD,code snippet injection
927,922,18,TOD,code snippet injection
935,922,18,TOD,code snippet injection
855,850,18,TOD,code snippet injection
863,850,18,TOD,code snippet injection
810,805,18,TOD,code snippet injection
818,805,18,TOD,code snippet injection
771,766,13,TOD,code snippet injection
777,766,13,TOD,code snippet injection
736,731,13,TOD,code snippet injection
742,731,13,TOD,code snippet injection
681,676,18,TOD,code snippet injection
689,676,18,TOD,code snippet injection
638,633,18,TOD,code snippet injection
646,633,18,TOD,code snippet injection
604,599,18,TOD,code snippet injection
612,599,18,TOD,code snippet injection
244,239,18,TOD,code snippet injection
252,239,18,TOD,code snippet injection
225,220,18,TOD,code snippet injection
233,220,18,TOD,code snippet injection
211,206,13,TOD,code snippet injection
217,206,13,TOD,code snippet injection
197,192,13,TOD,code snippet injection
203,192,13,TOD,code snippet injection
183,178,13,TOD,code snippet injection
189,178,13,TOD,code snippet injection
169,164,13,TOD,code snippet injection
175,164,13,TOD,code snippet injection
155,150,13,TOD,code snippet injection
161,150,13,TOD,code snippet injection
137,132,13,TOD,code snippet injection
143,132,13,TOD,code snippet injection
115,110,18,TOD,code snippet injection
123,110,18,TOD,code snippet injection
59,54,13,TOD,code snippet injection
65,54,13,TOD,code snippet injection
37,32,13,TOD,code snippet injection
43,32,13,TOD,code snippet injection
455,450,18,TOD,code snippet injection
463,450,18,TOD,code snippet injection
435,430,18,TOD,code snippet injection
443,430,18,TOD,code snippet injection
416,411,18,TOD,code snippet injection
424,411,18,TOD,code snippet injection
402,397,13,TOD,code snippet injection
408,397,13,TOD,code snippet injection
383,378,18,TOD,code snippet injection
391,378,18,TOD,code snippet injection
364,359,18,TOD,code snippet injection
372,359,18,TOD,code snippet injection
350,345,13,TOD,code snippet injection
356,345,13,TOD,code snippet injection
336,331,13,TOD,code snippet injection
342,331,13,TOD,code snippet injection
14,9,18,TOD,code snippet injection
22,9,18,TOD,code snippet injection
