line,loc,length,bug type,approach
284,279,13,TOD,code snippet injection
290,279,13,TOD,code snippet injection
220,215,13,TOD,code snippet injection
226,215,13,TOD,code snippet injection
188,183,13,TOD,code snippet injection
194,183,13,TOD,code snippet injection
848,843,13,TOD,code snippet injection
854,843,13,TOD,code snippet injection
825,818,18,TOD,code snippet injection
833,818,18,TOD,code snippet injection
806,801,13,TOD,code snippet injection
812,801,13,TOD,code snippet injection
777,770,18,TOD,code snippet injection
785,770,18,TOD,code snippet injection
757,752,13,TOD,code snippet injection
763,752,13,TOD,code snippet injection
738,731,18,TOD,code snippet injection
746,731,18,TOD,code snippet injection
716,709,18,TOD,code snippet injection
724,709,18,TOD,code snippet injection
694,687,18,TOD,code snippet injection
702,687,18,TOD,code snippet injection
674,669,13,TOD,code snippet injection
680,669,13,TOD,code snippet injection
657,652,13,TOD,code snippet injection
663,652,13,TOD,code snippet injection
637,630,18,TOD,code snippet injection
645,630,18,TOD,code snippet injection
614,607,18,TOD,code snippet injection
622,607,18,TOD,code snippet injection
590,583,18,TOD,code snippet injection
598,583,18,TOD,code snippet injection
472,465,18,TOD,code snippet injection
480,465,18,TOD,code snippet injection
422,415,18,TOD,code snippet injection
430,415,18,TOD,code snippet injection
403,398,13,TOD,code snippet injection
409,398,13,TOD,code snippet injection
363,358,13,TOD,code snippet injection
369,358,13,TOD,code snippet injection
284,279,13,TOD,code snippet injection
290,279,13,TOD,code snippet injection
270,265,13,TOD,code snippet injection
276,265,13,TOD,code snippet injection
256,251,13,TOD,code snippet injection
262,251,13,TOD,code snippet injection
239,234,13,TOD,code snippet injection
245,234,13,TOD,code snippet injection
190,183,18,TOD,code snippet injection
198,183,18,TOD,code snippet injection
174,169,13,TOD,code snippet injection
180,169,13,TOD,code snippet injection
160,155,13,TOD,code snippet injection
166,155,13,TOD,code snippet injection
143,136,18,TOD,code snippet injection
151,136,18,TOD,code snippet injection
124,117,18,TOD,code snippet injection
132,117,18,TOD,code snippet injection
105,98,18,TOD,code snippet injection
113,98,18,TOD,code snippet injection
568,563,13,TOD,code snippet injection
574,563,13,TOD,code snippet injection
550,543,18,TOD,code snippet injection
558,543,18,TOD,code snippet injection
527,520,18,TOD,code snippet injection
535,520,18,TOD,code snippet injection
511,506,13,TOD,code snippet injection
517,506,13,TOD,code snippet injection
497,492,13,TOD,code snippet injection
503,492,13,TOD,code snippet injection
447,440,18,TOD,code snippet injection
455,440,18,TOD,code snippet injection
320,313,18,TOD,code snippet injection
328,313,18,TOD,code snippet injection
