line,loc,length,bug type,approach
589,584,13,TOD,code snippet injection
595,584,13,TOD,code snippet injection
838,833,13,TOD,code snippet injection
844,833,13,TOD,code snippet injection
820,815,13,TOD,code snippet injection
826,815,13,TOD,code snippet injection
801,796,13,TOD,code snippet injection
807,796,13,TOD,code snippet injection
774,769,18,TOD,code snippet injection
782,769,18,TOD,code snippet injection
756,751,13,TOD,code snippet injection
762,751,13,TOD,code snippet injection
709,704,18,TOD,code snippet injection
717,704,18,TOD,code snippet injection
682,677,13,TOD,code snippet injection
688,677,13,TOD,code snippet injection
657,652,18,TOD,code snippet injection
665,652,18,TOD,code snippet injection
634,629,18,TOD,code snippet injection
642,629,18,TOD,code snippet injection
611,606,18,TOD,code snippet injection
619,606,18,TOD,code snippet injection
394,389,13,TOD,code snippet injection
400,389,13,TOD,code snippet injection
371,366,13,TOD,code snippet injection
377,366,13,TOD,code snippet injection
349,344,18,TOD,code snippet injection
357,344,18,TOD,code snippet injection
327,322,18,TOD,code snippet injection
335,322,18,TOD,code snippet injection
295,290,18,TOD,code snippet injection
303,290,18,TOD,code snippet injection
266,261,18,TOD,code snippet injection
274,261,18,TOD,code snippet injection
243,238,18,TOD,code snippet injection
251,238,18,TOD,code snippet injection
90,85,13,TOD,code snippet injection
96,85,13,TOD,code snippet injection
76,71,13,TOD,code snippet injection
82,71,13,TOD,code snippet injection
62,57,13,TOD,code snippet injection
68,57,13,TOD,code snippet injection
46,41,13,TOD,code snippet injection
52,41,13,TOD,code snippet injection
32,27,13,TOD,code snippet injection
38,27,13,TOD,code snippet injection
18,13,13,TOD,code snippet injection
24,13,13,TOD,code snippet injection
563,558,18,TOD,code snippet injection
571,558,18,TOD,code snippet injection
547,542,13,TOD,code snippet injection
553,542,13,TOD,code snippet injection
533,528,13,TOD,code snippet injection
539,528,13,TOD,code snippet injection
511,506,18,TOD,code snippet injection
519,506,18,TOD,code snippet injection
491,486,18,TOD,code snippet injection
499,486,18,TOD,code snippet injection
471,466,18,TOD,code snippet injection
479,466,18,TOD,code snippet injection
455,450,13,TOD,code snippet injection
461,450,13,TOD,code snippet injection
434,429,18,TOD,code snippet injection
442,429,18,TOD,code snippet injection
411,406,18,TOD,code snippet injection
419,406,18,TOD,code snippet injection
216,211,13,TOD,code snippet injection
222,211,13,TOD,code snippet injection
201,196,13,TOD,code snippet injection
207,196,13,TOD,code snippet injection
181,176,18,TOD,code snippet injection
189,176,18,TOD,code snippet injection
162,157,18,TOD,code snippet injection
170,157,18,TOD,code snippet injection
142,137,18,TOD,code snippet injection
150,137,18,TOD,code snippet injection
128,123,13,TOD,code snippet injection
134,123,13,TOD,code snippet injection
109,104,18,TOD,code snippet injection
117,104,18,TOD,code snippet injection
