line,loc,length,bug type,approach
550,545,13,TOD,code snippet injection
556,545,13,TOD,code snippet injection
536,531,13,TOD,code snippet injection
542,531,13,TOD,code snippet injection
522,517,13,TOD,code snippet injection
528,517,13,TOD,code snippet injection
508,503,13,TOD,code snippet injection
514,503,13,TOD,code snippet injection
491,484,18,TOD,code snippet injection
499,484,18,TOD,code snippet injection
475,470,13,TOD,code snippet injection
481,470,13,TOD,code snippet injection
92,85,18,TOD,code snippet injection
100,85,18,TOD,code snippet injection
76,71,13,TOD,code snippet injection
82,71,13,TOD,code snippet injection
929,922,18,TOD,code snippet injection
937,922,18,TOD,code snippet injection
857,850,18,TOD,code snippet injection
865,850,18,TOD,code snippet injection
812,805,18,TOD,code snippet injection
820,805,18,TOD,code snippet injection
771,766,13,TOD,code snippet injection
777,766,13,TOD,code snippet injection
736,731,13,TOD,code snippet injection
742,731,13,TOD,code snippet injection
683,676,18,TOD,code snippet injection
691,676,18,TOD,code snippet injection
640,633,18,TOD,code snippet injection
648,633,18,TOD,code snippet injection
606,599,18,TOD,code snippet injection
614,599,18,TOD,code snippet injection
246,239,18,TOD,code snippet injection
254,239,18,TOD,code snippet injection
227,220,18,TOD,code snippet injection
235,220,18,TOD,code snippet injection
211,206,13,TOD,code snippet injection
217,206,13,TOD,code snippet injection
197,192,13,TOD,code snippet injection
203,192,13,TOD,code snippet injection
183,178,13,TOD,code snippet injection
189,178,13,TOD,code snippet injection
169,164,13,TOD,code snippet injection
175,164,13,TOD,code snippet injection
155,150,13,TOD,code snippet injection
161,150,13,TOD,code snippet injection
137,132,13,TOD,code snippet injection
143,132,13,TOD,code snippet injection
117,110,18,TOD,code snippet injection
125,110,18,TOD,code snippet injection
59,54,13,TOD,code snippet injection
65,54,13,TOD,code snippet injection
37,32,13,TOD,code snippet injection
43,32,13,TOD,code snippet injection
457,450,18,TOD,code snippet injection
465,450,18,TOD,code snippet injection
437,430,18,TOD,code snippet injection
445,430,18,TOD,code snippet injection
418,411,18,TOD,code snippet injection
426,411,18,TOD,code snippet injection
402,397,13,TOD,code snippet injection
408,397,13,TOD,code snippet injection
385,378,18,TOD,code snippet injection
393,378,18,TOD,code snippet injection
366,359,18,TOD,code snippet injection
374,359,18,TOD,code snippet injection
350,345,13,TOD,code snippet injection
356,345,13,TOD,code snippet injection
336,331,13,TOD,code snippet injection
342,331,13,TOD,code snippet injection
16,9,18,TOD,code snippet injection
24,9,18,TOD,code snippet injection
