line,loc,length,bug type,approach
638,633,13,TOD,code snippet injection
644,633,13,TOD,code snippet injection
620,615,13,TOD,code snippet injection
626,615,13,TOD,code snippet injection
602,597,13,TOD,code snippet injection
608,597,13,TOD,code snippet injection
584,579,13,TOD,code snippet injection
590,579,13,TOD,code snippet injection
563,556,18,TOD,code snippet injection
571,556,18,TOD,code snippet injection
543,538,13,TOD,code snippet injection
549,538,13,TOD,code snippet injection
522,515,18,TOD,code snippet injection
530,515,18,TOD,code snippet injection
502,497,13,TOD,code snippet injection
508,497,13,TOD,code snippet injection
481,474,18,TOD,code snippet injection
489,474,18,TOD,code snippet injection
458,451,18,TOD,code snippet injection
466,451,18,TOD,code snippet injection
435,428,18,TOD,code snippet injection
443,428,18,TOD,code snippet injection
415,410,13,TOD,code snippet injection
421,410,13,TOD,code snippet injection
397,392,13,TOD,code snippet injection
403,392,13,TOD,code snippet injection
376,369,18,TOD,code snippet injection
384,369,18,TOD,code snippet injection
353,346,18,TOD,code snippet injection
361,346,18,TOD,code snippet injection
330,323,18,TOD,code snippet injection
338,323,18,TOD,code snippet injection
307,300,18,TOD,code snippet injection
315,300,18,TOD,code snippet injection
284,277,18,TOD,code snippet injection
292,277,18,TOD,code snippet injection
264,259,13,TOD,code snippet injection
270,259,13,TOD,code snippet injection
246,241,13,TOD,code snippet injection
252,241,13,TOD,code snippet injection
223,218,13,TOD,code snippet injection
229,218,13,TOD,code snippet injection
202,197,13,TOD,code snippet injection
208,197,13,TOD,code snippet injection
177,172,13,TOD,code snippet injection
183,172,13,TOD,code snippet injection
159,154,13,TOD,code snippet injection
165,154,13,TOD,code snippet injection
138,131,18,TOD,code snippet injection
146,131,18,TOD,code snippet injection
118,113,13,TOD,code snippet injection
124,113,13,TOD,code snippet injection
89,84,13,TOD,code snippet injection
95,84,13,TOD,code snippet injection
65,58,18,TOD,code snippet injection
73,58,18,TOD,code snippet injection
