line,loc,length,bug type,approach
121,116,13,TOD,code snippet injection
127,116,13,TOD,code snippet injection
750,745,13,TOD,code snippet injection
756,745,13,TOD,code snippet injection
733,728,13,TOD,code snippet injection
739,728,13,TOD,code snippet injection
715,710,13,TOD,code snippet injection
721,710,13,TOD,code snippet injection
686,679,18,TOD,code snippet injection
694,679,18,TOD,code snippet injection
524,519,13,TOD,code snippet injection
530,519,13,TOD,code snippet injection
496,489,18,TOD,code snippet injection
504,489,18,TOD,code snippet injection
463,458,13,TOD,code snippet injection
469,458,13,TOD,code snippet injection
425,418,18,TOD,code snippet injection
433,418,18,TOD,code snippet injection
396,389,18,TOD,code snippet injection
404,389,18,TOD,code snippet injection
371,364,18,TOD,code snippet injection
379,364,18,TOD,code snippet injection
348,343,13,TOD,code snippet injection
354,343,13,TOD,code snippet injection
228,223,13,TOD,code snippet injection
234,223,13,TOD,code snippet injection
69,62,18,TOD,code snippet injection
77,62,18,TOD,code snippet injection
50,43,18,TOD,code snippet injection
58,43,18,TOD,code snippet injection
31,24,18,TOD,code snippet injection
39,24,18,TOD,code snippet injection
12,5,18,TOD,code snippet injection
20,5,18,TOD,code snippet injection
320,313,18,TOD,code snippet injection
328,313,18,TOD,code snippet injection
303,298,13,TOD,code snippet injection
309,298,13,TOD,code snippet injection
288,283,13,TOD,code snippet injection
294,283,13,TOD,code snippet injection
273,268,13,TOD,code snippet injection
279,268,13,TOD,code snippet injection
258,253,13,TOD,code snippet injection
264,253,13,TOD,code snippet injection
243,238,13,TOD,code snippet injection
249,238,13,TOD,code snippet injection
186,181,13,TOD,code snippet injection
192,181,13,TOD,code snippet injection
168,161,18,TOD,code snippet injection
176,161,18,TOD,code snippet injection
151,146,13,TOD,code snippet injection
157,146,13,TOD,code snippet injection
136,131,13,TOD,code snippet injection
142,131,13,TOD,code snippet injection
