line,loc,length,bug type,approach
394,389,13,TOD,code snippet injection
400,389,13,TOD,code snippet injection
380,375,13,TOD,code snippet injection
386,375,13,TOD,code snippet injection
366,361,13,TOD,code snippet injection
372,361,13,TOD,code snippet injection
605,600,13,TOD,code snippet injection
611,600,13,TOD,code snippet injection
582,575,18,TOD,code snippet injection
590,575,18,TOD,code snippet injection
561,556,13,TOD,code snippet injection
567,556,13,TOD,code snippet injection
539,532,18,TOD,code snippet injection
547,532,18,TOD,code snippet injection
514,509,13,TOD,code snippet injection
520,509,13,TOD,code snippet injection
483,476,18,TOD,code snippet injection
491,476,18,TOD,code snippet injection
434,427,18,TOD,code snippet injection
442,427,18,TOD,code snippet injection
55,48,18,TOD,code snippet injection
63,48,18,TOD,code snippet injection
39,34,13,TOD,code snippet injection
45,34,13,TOD,code snippet injection
22,17,13,TOD,code snippet injection
28,17,13,TOD,code snippet injection
299,292,18,TOD,code snippet injection
307,292,18,TOD,code snippet injection
277,270,18,TOD,code snippet injection
285,270,18,TOD,code snippet injection
255,248,18,TOD,code snippet injection
263,248,18,TOD,code snippet injection
233,226,18,TOD,code snippet injection
241,226,18,TOD,code snippet injection
211,204,18,TOD,code snippet injection
219,204,18,TOD,code snippet injection
192,187,13,TOD,code snippet injection
198,187,13,TOD,code snippet injection
