block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_tmstmp33,8,10,8
3,imaginary,block_3_imag,11,12,12
4,function,play_tmstmp27,13,16,
5,imaginary,block_5_imag,17,29,"23,25,27"
6,function,submitDocument,30,36,
7,imaginary,block_7_imag,37,37,37
8,function,play_tmstmp31,38,41,
9,imaginary,block_9_imag,42,42,
10,function,signDocument,43,49,
11,function,bug_tmstmp13,50,52,50
12,imaginary,block_12_imag,53,53,
13,function,getDetail,54,57,
14,imaginary,block_14_imag,58,59,58
15,function,getHash,60,62,
16,imaginary,block_16_imag,63,64,63
