block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,8
2,function,play_tmstmp35,9,12,
3,imaginary,block_3_imag,13,14,
4,function,bug_tmstmp40,15,23,15
5,imaginary,block_5_imag,24,24,
6,function,bug_tmstmp33,25,27,25
7,imaginary,block_7_imag,28,29,29
8,function,play_tmstmp27,30,33,
9,imaginary,block_9_imag,34,43,37
10,function,bug_tmstmp13,44,46,44
11,imaginary,block_11_imag,47,47,
12,function,transfer,48,54,
13,imaginary,block_13_imag,55,60,"55,57,60"
14,function,play_tmstmp31,61,64,
15,imaginary,block_15_imag,65,66,
16,function,approve,67,74,
17,imaginary,block_17_imag,75,76,75
18,function,transferFrom,77,89,
19,imaginary,block_19_imag,90,91,90
