block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,mul,9,19,
3,imaginary,block_3_imag,20,20,
4,function,div,21,27,
5,imaginary,block_5_imag,28,28,
6,function,sub,29,34,
7,imaginary,block_7_imag,35,35,
8,function,add,36,41,
9,imaginary,block_9_imag,42,42,
10,function,mod,43,46,
11,imaginary,block_11_imag,47,71,
12,function,bug_tmstmp20,72,80,72
13,imaginary,block_13_imag,81,81,
14,function,bug_tmstmp32,82,90,82
15,imaginary,block_15_imag,91,95,95
16,function,play_tmstmp38,96,98,
17,imaginary,block_17_imag,99,99,
18,function,bug_tmstmp4,100,108,100
19,imaginary,block_19_imag,109,111,
20,function,totalSupply,112,114,
21,imaginary,block_21_imag,115,115,115
22,function,play_tmstmp14,116,118,
23,imaginary,block_23_imag,119,119,
24,function,balanceOf,120,122,
25,imaginary,block_25_imag,123,123,123
26,function,play_tmstmp30,124,126,
27,imaginary,block_27_imag,127,127,
28,function,transfer,128,131,
29,function,bug_tmstmp8,132,140,132
30,imaginary,block_30_imag,141,141,
31,function,transferFrom,142,146,
32,imaginary,block_32_imag,147,147,147
33,function,play_tmstmp39,148,151,
34,imaginary,block_34_imag,152,152,
35,function,approve,153,156,
36,function,bug_tmstmp36,157,165,157
37,imaginary,block_37_imag,166,166,
38,function,allowance,167,169,
39,imaginary,block_39_imag,170,170,170
40,function,play_tmstmp35,171,174,
41,imaginary,block_41_imag,175,175,
42,function,burn,176,178,
43,function,bug_tmstmp40,179,187,179
44,imaginary,block_44_imag,188,188,
45,function,_mint,189,194,
46,function,bug_tmstmp33,195,197,195
47,imaginary,block_47_imag,198,198,
48,function,_transfer,199,206,
49,imaginary,block_49_imag,207,207,207
50,function,play_tmstmp27,208,211,
51,imaginary,block_51_imag,212,212,
52,function,_approve,213,219,
53,imaginary,block_53_imag,220,220,220
54,function,play_tmstmp31,221,224,
55,imaginary,block_55_imag,225,225,
56,function,_burn,226,232,
57,function,bug_tmstmp13,233,235,233
58,imaginary,block_58_imag,236,241,241
59,function,play_tmstmp7,242,245,
60,imaginary,block_60_imag,246,257,253
61,function,name,258,260,
62,imaginary,block_62_imag,261,265,261
63,function,symbol,266,268,
64,imaginary,block_64_imag,269,273,269
65,function,decimals,274,276,
66,imaginary,block_66_imag,277,281,"277,281"
67,function,play_tmstmp23,282,285,
68,imaginary,block_68_imag,286,296,295
