block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_tmstmp1,8,10,8
3,imaginary,block_3_imag,11,23,13
4,function,bug_tmstmp32,24,32,24
5,imaginary,block_5_imag,33,45,
6,function,transferOwnership,46,50,
7,imaginary,block_7_imag,51,51,51
8,function,play_tmstmp38,52,54,
9,imaginary,block_9_imag,55,60,60
10,function,play_tmstmp2,61,63,
11,imaginary,block_11_imag,64,64,
12,function,bug_tmstmp17,65,67,65
13,imaginary,block_13_imag,68,68,
14,function,bug_tmstmp37,69,71,69
15,imaginary,block_15_imag,72,74,74
16,function,play_tmstmp3,75,78,
17,imaginary,block_17_imag,79,81,
18,function,bug_tmstmp9,82,84,82
19,imaginary,block_19_imag,85,85,
20,function,bug_tmstmp25,86,88,86
21,imaginary,block_21_imag,89,103,"92,96,100"
22,function,function_at_104,104,117,
23,function,bug_tmstmp4,118,126,118
24,imaginary,block_24_imag,127,130,
25,function,_transfer,131,147,
26,imaginary,block_26_imag,148,148,148
27,function,play_tmstmp7,149,152,
28,imaginary,block_28_imag,153,161,
29,function,transfer,162,165,
30,imaginary,block_30_imag,166,166,166
31,function,play_tmstmp23,167,170,
32,imaginary,block_32_imag,171,180,
33,function,transferFrom,181,186,
34,imaginary,block_34_imag,187,187,187
35,function,play_tmstmp14,188,190,
36,imaginary,block_36_imag,191,199,
37,function,approve,200,205,
38,imaginary,block_38_imag,206,206,206
39,function,play_tmstmp30,207,209,
40,imaginary,block_40_imag,210,221,
41,function,burn,222,228,
42,function,bug_tmstmp8,229,237,229
43,imaginary,block_43_imag,238,246,
44,function,burnFrom,247,255,
45,imaginary,block_45_imag,256,256,256
46,function,play_tmstmp39,257,260,
47,imaginary,block_47_imag,261,269,269
48,function,play_tmstmp19,270,273,
49,imaginary,block_49_imag,274,275,275
50,function,play_tmstmp26,276,278,
51,imaginary,block_51_imag,279,280,
52,function,bug_tmstmp20,281,289,281
53,imaginary,block_53_imag,290,301,293
54,function,bug_tmstmp36,302,310,302
55,imaginary,block_55_imag,311,312,
56,function,_transfer,313,322,
57,imaginary,block_57_imag,323,323,323
58,function,play_tmstmp35,324,327,
59,imaginary,block_59_imag,328,331,
60,function,mintToken,332,337,
61,function,bug_tmstmp40,338,346,338
62,imaginary,block_62_imag,347,350,
63,function,freezeAccount,351,354,
64,function,bug_tmstmp33,355,357,355
65,imaginary,block_65_imag,358,361,
66,function,setPrices,362,365,
67,imaginary,block_67_imag,366,366,366
68,function,play_tmstmp27,367,370,
69,imaginary,block_69_imag,371,372,
70,function,buy,373,376,
71,imaginary,block_71_imag,377,377,377
72,function,play_tmstmp31,378,381,
73,imaginary,block_73_imag,382,384,
74,function,sell,385,390,
75,function,bug_tmstmp13,391,393,391
76,imaginary,block_76_imag,394,394,
