block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,14,10
2,function,_setMetadata,15,17,
3,imaginary,block_3_imag,18,18,18
4,function,play_tmstmp3,19,22,
5,imaginary,block_5_imag,23,29,29
6,function,play_tmstmp2,30,32,
7,imaginary,block_7_imag,33,33,
8,function,bug_tmstmp17,34,36,34
9,imaginary,block_9_imag,37,43,39
10,function,_setOperator,44,48,
11,function,bug_tmstmp9,49,51,49
12,imaginary,block_12_imag,52,52,
13,function,_transferOperator,53,57,
14,function,bug_tmstmp25,58,60,58
15,imaginary,block_15_imag,61,61,
16,function,_renounceOperator,62,67,
17,imaginary,block_17_imag,68,68,68
18,function,play_tmstmp19,69,72,
19,imaginary,block_19_imag,73,73,
20,function,_activateOperator,74,78,
21,imaginary,block_21_imag,79,79,79
22,function,play_tmstmp26,80,82,
23,imaginary,block_23_imag,83,83,
24,function,_deactivateOperator,84,88,
25,function,bug_tmstmp20,89,97,89
26,imaginary,block_26_imag,98,100,
27,function,getOperator,101,103,
28,function,bug_tmstmp32,104,112,104
29,imaginary,block_29_imag,113,113,
30,function,isOperator,114,116,
31,imaginary,block_31_imag,117,117,117
32,function,play_tmstmp38,118,120,
33,imaginary,block_33_imag,121,121,
34,function,hasActiveOperator,122,124,
35,function,bug_tmstmp4,125,133,125
36,imaginary,block_36_imag,134,134,
37,function,isActiveOperator,135,137,
38,imaginary,block_38_imag,138,138,138
39,function,play_tmstmp7,139,142,
40,imaginary,block_40_imag,143,156,"150,152"
41,function,_setMultiHashFormat,157,160,
42,imaginary,block_42_imag,161,161,161
43,function,play_tmstmp23,162,165,
44,imaginary,block_44_imag,166,166,
45,function,_submitHash,167,170,
46,imaginary,block_46_imag,171,171,171
47,function,play_tmstmp14,172,174,
48,imaginary,block_48_imag,175,198,
49,function,_combineMultiHash,199,211,
50,imaginary,block_50_imag,212,212,212
51,function,play_tmstmp30,213,215,
52,imaginary,block_52_imag,216,221,
53,function,_splitMultiHash,222,238,
54,function,bug_tmstmp8,239,247,239
55,imaginary,block_55_imag,248,282,
56,function,bug_tmstmp37,283,285,283
57,imaginary,block_57_imag,286,302,
58,function,getCreator,303,306,
59,imaginary,block_59_imag,307,307,307
60,function,play_tmstmp39,308,311,
61,imaginary,block_61_imag,312,312,
62,function,isCreator,313,315,
63,function,bug_tmstmp36,316,324,316
64,imaginary,block_64_imag,325,325,
65,function,getFactory,326,328,
66,imaginary,block_66_imag,329,329,329
67,function,play_tmstmp35,330,333,
68,imaginary,block_68_imag,334,347,345
69,function,initialize,348,378,
70,function,bug_tmstmp40,379,387,379
71,imaginary,block_71_imag,388,390,
72,function,submitHash,391,397,
73,function,bug_tmstmp33,398,400,398
74,imaginary,block_74_imag,401,401,
75,function,setMetadata,402,408,
76,imaginary,block_76_imag,409,409,409
77,function,play_tmstmp27,410,413,
78,imaginary,block_78_imag,414,414,
79,function,transferOperator,415,421,
80,imaginary,block_80_imag,422,422,422
81,function,play_tmstmp31,423,426,
82,imaginary,block_82_imag,427,427,
83,function,renounceOperator,428,434,
84,function,bug_tmstmp13,435,437,435
85,imaginary,block_85_imag,438,439,
