block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,bug_tmstmp28,9,17,9
3,imaginary,block_3_imag,18,26,"20,26"
4,function,play_tmstmp3,27,30,
5,imaginary,block_5_imag,31,37,36
6,function,transferOwnership,38,40,
7,function,bug_tmstmp9,41,43,41
8,imaginary,block_8_imag,44,56,
9,function,add,57,62,
10,imaginary,block_10_imag,63,72,
11,function,sub,73,78,
12,imaginary,block_12_imag,79,88,
13,function,mul,89,101,
14,imaginary,block_14_imag,102,106,
15,function,uses,107,121,
16,imaginary,block_16_imag,122,126,
17,function,uses,127,137,
18,imaginary,block_18_imag,138,143,143
19,function,play_tmstmp34,144,146,
20,imaginary,block_20_imag,147,148,
21,function,bug_tmstmp21,149,151,149
22,imaginary,block_22_imag,152,154,154
23,function,play_tmstmp10,155,157,
24,imaginary,block_24_imag,158,159,159
25,function,play_tmstmp22,160,162,
26,imaginary,block_26_imag,163,165,
27,function,bug_tmstmp12,166,174,166
28,imaginary,block_28_imag,175,176,176
29,function,play_tmstmp11,177,180,
30,imaginary,block_30_imag,181,181,
31,function,bug_tmstmp1,182,184,182
32,imaginary,block_32_imag,185,187,187
33,function,play_tmstmp2,188,190,
34,imaginary,block_34_imag,191,191,
35,function,bug_tmstmp17,192,194,192
36,imaginary,block_36_imag,195,195,
37,function,bug_tmstmp37,196,198,196
38,imaginary,block_38_imag,199,214,
39,function,bug_tmstmp25,215,217,215
40,imaginary,block_40_imag,218,218,
41,function,calculateBonus,219,227,
42,imaginary,block_42_imag,228,228,228
43,function,play_tmstmp19,229,232,
44,imaginary,block_44_imag,233,234,
45,function,_transfer,235,262,
46,imaginary,block_46_imag,263,263,263
47,function,play_tmstmp26,264,266,
48,imaginary,block_48_imag,267,271,
49,function,name,272,274,
50,function,bug_tmstmp20,275,283,275
51,imaginary,block_51_imag,284,288,
52,function,symbol,289,291,
53,function,bug_tmstmp32,292,300,292
54,imaginary,block_54_imag,301,313,
55,function,decimals,314,316,
56,imaginary,block_56_imag,317,317,317
57,function,play_tmstmp38,318,320,
58,imaginary,block_58_imag,321,355,"326,334,341"
59,function,mint,356,362,
60,function,bug_tmstmp4,363,371,363
61,imaginary,block_61_imag,372,377,
62,function,totalSupply,378,380,
63,imaginary,block_63_imag,381,381,381
64,function,play_tmstmp7,382,385,
65,imaginary,block_65_imag,386,389,
66,function,balanceOf,390,392,
67,imaginary,block_67_imag,393,393,393
68,function,play_tmstmp23,394,397,
69,imaginary,block_69_imag,398,399,
70,function,timeOf,400,402,
71,imaginary,block_71_imag,403,403,403
72,function,play_tmstmp14,404,406,
73,imaginary,block_73_imag,407,415,
74,function,transfer,416,419,
75,imaginary,block_75_imag,420,420,420
76,function,play_tmstmp30,421,423,
77,imaginary,block_77_imag,424,424,
78,function,multiTransfer,425,430,
79,function,bug_tmstmp8,431,439,431
80,imaginary,block_80_imag,440,444,
81,function,allowance,445,447,
82,imaginary,block_82_imag,448,448,448
83,function,play_tmstmp39,449,452,
84,imaginary,block_84_imag,453,460,
85,function,approve,461,464,
86,function,bug_tmstmp36,465,473,465
87,imaginary,block_87_imag,474,486,
88,function,transferFrom,487,491,
89,imaginary,block_89_imag,492,492,492
90,function,play_tmstmp35,493,496,
91,imaginary,block_91_imag,497,509,
92,function,increaseAllowance,510,513,
93,function,bug_tmstmp40,514,522,514
94,imaginary,block_94_imag,523,537,
95,function,decreaseAllowance,538,541,
96,function,bug_tmstmp33,542,544,542
97,imaginary,block_97_imag,545,550,
98,function,is,551,581,
99,imaginary,block_99_imag,582,582,582
100,function,play_tmstmp27,583,586,
101,imaginary,block_101_imag,587,590,
102,function,is,591,607,
103,imaginary,block_103_imag,608,608,608
104,function,play_tmstmp31,609,612,
105,imaginary,block_105_imag,613,619,
106,function,_burnFrom,620,623,
107,function,bug_tmstmp13,624,626,624
108,imaginary,block_108_imag,627,627,
