block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,17,17
2,function,play_tmstmp23,18,21,
3,imaginary,block_3_imag,22,23,23
4,function,play_tmstmp14,24,26,
5,imaginary,block_5_imag,27,28,28
6,function,play_tmstmp30,29,31,
7,imaginary,block_7_imag,32,33,
8,function,bug_tmstmp8,34,42,34
9,imaginary,block_9_imag,43,46,46
10,function,play_tmstmp39,47,50,
11,imaginary,block_11_imag,51,51,
12,function,bug_tmstmp36,52,60,52
13,imaginary,block_13_imag,61,75,"64,68,72"
14,function,function_at_76,76,89,
15,imaginary,block_15_imag,90,90,90
16,function,play_tmstmp35,91,94,
17,imaginary,block_17_imag,95,98,
18,function,_transfer,99,115,
19,function,bug_tmstmp40,116,124,116
20,imaginary,block_20_imag,125,133,
21,function,transfer,134,137,
22,function,bug_tmstmp33,138,140,138
23,imaginary,block_23_imag,141,150,
24,function,transferFrom,151,156,
25,imaginary,block_25_imag,157,157,157
26,function,play_tmstmp27,158,161,
27,imaginary,block_27_imag,162,170,
28,function,approve,171,176,
29,imaginary,block_29_imag,177,177,177
30,function,play_tmstmp31,178,181,
31,imaginary,block_31_imag,182,191,
32,function,approveAndCall,192,200,
33,function,bug_tmstmp13,201,203,201
34,imaginary,block_34_imag,204,211,
35,function,burn,212,218,
36,imaginary,block_36_imag,219,228,219
37,function,burnFrom,229,237,
38,imaginary,block_38_imag,238,239,238
