block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,13,13
2,function,play_tmstmp23,14,17,
3,imaginary,block_3_imag,18,19,19
4,function,play_tmstmp14,20,22,
5,imaginary,block_5_imag,23,24,24
6,function,play_tmstmp30,25,27,
7,imaginary,block_7_imag,28,29,
8,function,bug_tmstmp8,30,38,30
9,imaginary,block_9_imag,39,42,42
10,function,play_tmstmp39,43,46,
11,imaginary,block_11_imag,47,47,
12,function,bug_tmstmp36,48,56,48
13,imaginary,block_13_imag,57,71,"60,64,68"
14,function,function_at_72,72,85,
15,imaginary,block_15_imag,86,86,86
16,function,play_tmstmp35,87,90,
17,imaginary,block_17_imag,91,94,
18,function,_transfer,95,111,
19,function,bug_tmstmp40,112,120,112
20,imaginary,block_20_imag,121,129,
21,function,transfer,130,133,
22,function,bug_tmstmp33,134,136,134
23,imaginary,block_23_imag,137,146,
24,function,transferFrom,147,152,
25,imaginary,block_25_imag,153,153,153
26,function,play_tmstmp27,154,157,
27,imaginary,block_27_imag,158,166,
28,function,approve,167,172,
29,imaginary,block_29_imag,173,173,173
30,function,play_tmstmp31,174,177,
31,imaginary,block_31_imag,178,187,
32,function,approveAndCall,188,196,
33,function,bug_tmstmp13,197,199,197
34,imaginary,block_34_imag,200,207,
35,function,burn,208,214,
36,imaginary,block_36_imag,215,224,215
37,function,burnFrom,225,233,
38,imaginary,block_38_imag,234,235,234
