block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,
2,function,bug_unchk3,10,11,10
3,imaginary,block_3_imag,12,15,14
4,function,withdrawLeftOver_unchk9,16,19,
5,imaginary,block_5_imag,20,21,
6,function,callnotchecked_unchk25,22,24,22
7,imaginary,block_7_imag,25,26,
8,function,bug_unchk19,27,31,27
9,imaginary,block_9_imag,32,39,
10,function,unhandledsend_unchk26,40,42,40
11,imaginary,block_11_imag,43,48,45
12,function,sendToWinner_unchk20,49,53,
13,imaginary,block_13_imag,54,57,56
14,function,withdrawLeftOver_unchk45,58,61,
15,imaginary,block_15_imag,62,63,
16,function,callnotchecked_unchk13,64,66,64
17,imaginary,block_17_imag,67,86,83
18,function,sendToWinner_unchk32,87,91,
19,imaginary,block_19_imag,92,99,
20,function,gethashfee,100,103,
21,function,unhandledsend_unchk38,104,106,104
22,imaginary,block_22_imag,107,107,
23,function,sethashfee,108,113,
24,function,cash_unchk46,114,118,114
25,imaginary,block_25_imag,119,119,
26,function,getchangehashownerfee,120,123,
27,function,UncheckedExternalCall_unchk4,124,132,124
28,imaginary,block_28_imag,133,133,
29,function,setchangehashownerfee,134,139,
30,function,bug_unchk7,140,144,140
31,imaginary,block_31_imag,145,145,
32,function,getcontractactive,146,149,
33,function,my_func_unchk23,150,152,150
34,imaginary,block_34_imag,153,153,
35,function,setcontractactive,154,157,
36,function,unhandledsend_unchk14,158,160,158
37,imaginary,block_37_imag,161,161,
38,function,getmanager,162,165,
39,function,bug_unchk30,166,173,166
40,imaginary,block_40_imag,174,174,
41,function,setmanager,175,179,
42,imaginary,block_42_imag,180,183,180
43,function,sendToWinner_unchk8,184,188,
44,imaginary,block_44_imag,189,189,
45,function,getcontractbalance,190,194,
46,function,bug_unchk39,195,196,195
47,imaginary,block_47_imag,197,197,
48,function,transfercontractbalance,198,205,
49,function,my_func_uncheck36,206,208,206
50,imaginary,block_50_imag,209,209,
51,function,getHashOwnersCount,210,213,
52,function,my_func_unchk35,214,216,214
53,imaginary,block_53_imag,217,217,
54,function,getNumberofHashesRegistered,218,221,
55,imaginary,block_55_imag,222,225,222
56,function,sendToWinner_unchk44,226,230,
57,imaginary,block_57_imag,231,231,
58,function,getHashDetails,232,240,
59,function,UncheckedExternalCall_unchk40,241,249,241
60,imaginary,block_60_imag,250,250,
61,function,registerHash,251,268,
62,imaginary,block_62_imag,269,270,269
63,function,withdrawLeftOver_unchk33,271,274,
64,imaginary,block_64_imag,275,275,
65,function,changeHashOwnership,276,292,
66,function,bug_unchk27,293,294,293
67,imaginary,block_67_imag,295,295,
68,function,function_at_296,296,299,
69,function,bug_unchk31,300,304,300
70,imaginary,block_70_imag,305,305,
