block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,my_func_unchk35,9,11,9
3,imaginary,block_3_imag,12,16,13
4,function,sendToWinner_unchk44,17,21,
5,imaginary,block_5_imag,22,22,
6,function,UncheckedExternalCall_unchk40,23,31,23
7,imaginary,block_7_imag,32,34,33
8,function,withdrawLeftOver_unchk33,35,38,
9,imaginary,block_9_imag,39,39,
10,function,bug_unchk27,40,41,40
11,imaginary,block_11_imag,42,42,
12,function,bug_unchk31,43,47,43
13,imaginary,block_13_imag,48,51,50
14,function,withdrawLeftOver_unchk45,52,55,
15,imaginary,block_15_imag,56,56,
16,function,callnotchecked_unchk13,57,59,57
17,imaginary,block_17_imag,60,76,
18,function,my_func_uncheck48,77,79,77
19,imaginary,block_19_imag,80,80,
20,function,withdrawBal_unchk17,81,83,81
21,imaginary,block_21_imag,84,84,
22,function,callnotchecked_unchk37,85,87,85
23,imaginary,block_23_imag,88,89,
24,function,bug_unchk3,90,91,90
25,imaginary,block_25_imag,92,95,94
26,function,withdrawLeftOver_unchk9,96,99,
27,imaginary,block_27_imag,100,101,
28,function,callnotchecked_unchk25,102,104,102
29,imaginary,block_29_imag,105,105,
30,function,bug_unchk19,106,110,106
31,imaginary,block_31_imag,111,111,
32,function,unhandledsend_unchk26,112,114,112
33,imaginary,block_33_imag,115,120,117
34,function,sendToWinner_unchk20,121,125,
35,imaginary,block_35_imag,126,130,127
36,function,sendToWinner_unchk32,131,135,
37,imaginary,block_37_imag,136,170,
38,function,unhandledsend_unchk38,171,173,171
39,imaginary,block_39_imag,174,174,
40,function,setOracle,175,179,
41,function,cash_unchk46,180,184,180
42,imaginary,block_42_imag,185,185,
43,function,setInitialPrice,186,191,
44,function,UncheckedExternalCall_unchk4,192,200,192
45,imaginary,block_45_imag,201,201,
46,function,closeGame,202,206,
47,function,bug_unchk7,207,211,207
48,imaginary,block_48_imag,212,212,
49,function,betUp,213,220,
50,function,my_func_unchk23,221,223,221
51,imaginary,block_51_imag,224,224,
52,function,betDown,225,232,
53,function,unhandledsend_unchk14,233,235,233
54,imaginary,block_54_imag,236,237,
55,function,setFinalPrice,238,260,
56,function,bug_unchk30,261,268,261
57,imaginary,block_57_imag,269,269,
58,function,collectOwnerWinnings,270,272,
59,imaginary,block_59_imag,273,276,273
60,function,sendToWinner_unchk8,277,281,
61,imaginary,block_61_imag,282,282,
62,function,collectPlayerWinnings,283,288,
63,function,bug_unchk39,289,290,289
64,imaginary,block_64_imag,291,291,
65,function,getBalance,292,294,
66,function,my_func_uncheck36,295,297,295
67,imaginary,block_67_imag,298,299,
