block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,22,21
2,function,sendToWinner_unchk44,23,27,
3,imaginary,block_3_imag,28,33,
4,function,to,34,51,
5,function,UncheckedExternalCall_unchk40,52,60,52
6,imaginary,block_6_imag,61,63,
7,function,to,64,82,
8,imaginary,block_8_imag,83,84,83
9,function,withdrawLeftOver_unchk33,85,88,
10,imaginary,block_10_imag,89,91,
11,function,to,92,101,
12,function,bug_unchk27,102,103,102
13,imaginary,block_13_imag,104,105,
14,function,to,106,113,
15,function,bug_unchk31,114,118,114
16,imaginary,block_16_imag,119,121,
17,function,to,122,138,
18,imaginary,block_18_imag,139,140,139
19,function,withdrawLeftOver_unchk45,141,144,
20,imaginary,block_20_imag,145,147,
21,function,to,148,163,
22,function,callnotchecked_unchk13,164,166,164
23,imaginary,block_23_imag,167,169,
