block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,28,
2,function,unhandledsend_unchk38,29,31,29
3,imaginary,block_3_imag,32,32,
4,function,cash_unchk46,33,37,33
5,imaginary,block_5_imag,38,38,
6,function,UncheckedExternalCall_unchk4,39,47,39
7,imaginary,block_7_imag,48,49,
8,function,bug_unchk7,50,54,50
9,imaginary,block_9_imag,55,55,
10,function,my_func_unchk23,56,58,56
11,imaginary,block_11_imag,59,59,
12,function,unhandledsend_unchk14,60,62,60
13,imaginary,block_13_imag,63,64,
14,function,bug_unchk30,65,72,65
15,imaginary,block_15_imag,73,77,74
16,function,sendToWinner_unchk8,78,82,
17,imaginary,block_17_imag,83,84,
18,function,bug_unchk39,85,86,85
19,imaginary,block_19_imag,87,87,
20,function,my_func_uncheck36,88,90,88
21,imaginary,block_21_imag,91,91,
22,function,my_func_unchk35,92,94,92
23,imaginary,block_23_imag,95,99,96
24,function,sendToWinner_unchk44,100,104,
25,imaginary,block_25_imag,105,132,
26,function,UncheckedExternalCall_unchk40,133,141,133
27,imaginary,block_27_imag,142,142,
28,function,totalSupply,143,145,
29,imaginary,block_29_imag,146,147,146
30,function,withdrawLeftOver_unchk33,148,151,
31,imaginary,block_31_imag,152,152,
32,function,balanceOf,153,155,
33,function,bug_unchk27,156,157,156
34,imaginary,block_34_imag,158,158,
35,function,transfer,159,181,
36,function,bug_unchk31,182,186,182
37,imaginary,block_37_imag,187,187,
38,function,burnCoins,188,196,
39,imaginary,block_39_imag,197,198,197
40,function,withdrawLeftOver_unchk45,199,202,
41,imaginary,block_41_imag,203,204,
42,function,toWei,205,210,
43,function,callnotchecked_unchk13,211,213,211
44,imaginary,block_44_imag,214,214,
