block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,
2,function,bug_unchk27,10,11,10
3,imaginary,block_3_imag,12,15,
4,function,_setMetadata,16,18,
5,function,bug_unchk3,19,20,19
6,imaginary,block_6_imag,21,26,
7,function,bug_unchk43,27,31,27
8,imaginary,block_8_imag,32,32,
9,function,my_func_uncheck48,33,35,33
10,imaginary,block_10_imag,36,37,
11,function,bug_unchk31,38,42,38
12,imaginary,block_12_imag,43,46,
13,function,_setOperator,47,51,
14,imaginary,block_14_imag,52,53,52
15,function,withdrawLeftOver_unchk9,54,57,
16,imaginary,block_16_imag,58,58,
17,function,_transferOperator,59,63,
18,function,callnotchecked_unchk25,64,66,64
19,imaginary,block_19_imag,67,67,
20,function,_renounceOperator,68,73,
21,function,bug_unchk19,74,78,74
22,imaginary,block_22_imag,79,79,
23,function,_activateOperator,80,84,
24,function,unhandledsend_unchk26,85,87,85
25,imaginary,block_25_imag,88,88,
26,function,_deactivateOperator,89,93,
27,imaginary,block_27_imag,94,97,94
28,function,sendToWinner_unchk20,98,102,
29,imaginary,block_29_imag,103,105,
30,function,getOperator,106,108,
31,imaginary,block_31_imag,109,112,109
32,function,sendToWinner_unchk32,113,117,
33,imaginary,block_33_imag,118,118,
34,function,isOperator,119,121,
35,function,unhandledsend_unchk38,122,124,122
36,imaginary,block_36_imag,125,125,
37,function,hasActiveOperator,126,128,
38,function,cash_unchk46,129,133,129
39,imaginary,block_39_imag,134,134,
40,function,isActiveOperator,135,137,
41,function,UncheckedExternalCall_unchk4,138,146,138
42,imaginary,block_42_imag,147,170,
43,function,_combineMultiHash,171,183,
44,function,bug_unchk7,184,188,184
45,imaginary,block_45_imag,189,194,
46,function,_splitMultiHash,195,211,
47,function,my_func_unchk23,212,214,212
48,imaginary,block_48_imag,215,249,
49,function,withdrawBal_unchk17,250,252,250
50,imaginary,block_50_imag,253,256,255
51,function,withdrawLeftOver_unchk45,257,260,
52,imaginary,block_52_imag,261,264,
53,function,_setProofHash,265,268,
54,function,unhandledsend_unchk14,269,271,269
55,imaginary,block_55_imag,272,274,
56,function,getProofHash,275,277,
57,function,bug_unchk30,278,285,278
58,imaginary,block_58_imag,286,292,
59,function,callnotchecked_unchk37,293,295,293
60,imaginary,block_60_imag,296,312,
61,function,getCreator,313,316,
62,imaginary,block_62_imag,317,320,317
63,function,sendToWinner_unchk8,321,325,
64,imaginary,block_64_imag,326,326,
65,function,isCreator,327,329,
66,function,bug_unchk39,330,331,330
67,imaginary,block_67_imag,332,332,
68,function,getFactory,333,335,
69,function,my_func_uncheck36,336,338,336
70,imaginary,block_70_imag,339,348,
71,function,callnotchecked_unchk13,349,351,349
72,imaginary,block_72_imag,352,353,
73,function,initialize,354,378,
74,function,my_func_unchk35,379,381,379
75,imaginary,block_75_imag,382,384,
76,function,setMetadata,385,391,
77,imaginary,block_77_imag,392,395,392
78,function,sendToWinner_unchk44,396,400,
79,imaginary,block_79_imag,401,401,
80,function,transferOperator,402,408,
81,function,UncheckedExternalCall_unchk40,409,417,409
82,imaginary,block_82_imag,418,418,
83,function,renounceOperator,419,425,
84,imaginary,block_84_imag,426,427,426
85,function,withdrawLeftOver_unchk33,428,431,
86,imaginary,block_86_imag,432,433,
