block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,29,
2,function,add,30,35,
3,imaginary,block_3_imag,36,45,
4,function,sub,46,51,
5,imaginary,block_5_imag,52,61,
6,function,mul,62,74,
7,imaginary,block_7_imag,75,79,
8,function,uses,80,94,
9,imaginary,block_9_imag,95,99,
10,function,uses,100,110,
11,imaginary,block_11_imag,111,217,216
12,function,withdrawLeftOver_unchk9,218,221,
13,imaginary,block_13_imag,222,223,
14,function,callnotchecked_unchk25,224,226,224
15,imaginary,block_15_imag,227,228,
16,function,bug_unchk19,229,233,229
17,imaginary,block_17_imag,234,238,
18,function,totalSupply,239,241,
19,function,unhandledsend_unchk38,242,244,242
20,imaginary,block_20_imag,245,248,
21,function,balanceOf,249,251,
22,function,cash_unchk46,252,256,252
23,imaginary,block_23_imag,257,265,
24,function,transfer,266,269,
25,function,UncheckedExternalCall_unchk4,270,278,270
26,imaginary,block_26_imag,279,282,
27,function,allowance,283,285,
28,function,bug_unchk7,286,290,286
29,imaginary,block_29_imag,291,298,
30,function,approve,299,302,
31,function,my_func_unchk23,303,305,303
32,imaginary,block_32_imag,306,318,
33,function,transferFrom,319,323,
34,function,unhandledsend_unchk14,324,326,324
35,imaginary,block_35_imag,327,339,
36,function,increaseAllowance,340,343,
37,function,bug_unchk30,344,351,344
38,imaginary,block_38_imag,352,366,
39,function,decreaseAllowance,367,370,
40,imaginary,block_40_imag,371,374,371
41,function,sendToWinner_unchk8,375,379,
42,imaginary,block_42_imag,380,383,
43,function,is,384,402,
44,function,bug_unchk39,403,404,403
45,imaginary,block_45_imag,405,414,
46,function,_mint,415,421,
47,function,my_func_uncheck36,422,424,422
48,imaginary,block_48_imag,425,436,
49,function,_burn,437,443,
50,function,my_func_unchk35,444,446,444
51,imaginary,block_51_imag,447,450,
52,function,is,451,467,
53,imaginary,block_53_imag,468,471,468
54,function,sendToWinner_unchk44,472,476,
55,imaginary,block_55_imag,477,483,
56,function,_burnFrom,484,487,
57,function,UncheckedExternalCall_unchk40,488,496,488
58,imaginary,block_58_imag,497,502,
59,function,unhandledsend_unchk26,503,505,503
60,imaginary,block_60_imag,506,510,507
61,function,sendToWinner_unchk20,511,515,
62,imaginary,block_62_imag,516,520,517
63,function,sendToWinner_unchk32,521,525,
64,imaginary,block_64_imag,526,539,538
65,function,withdrawLeftOver_unchk33,540,543,
66,imaginary,block_66_imag,544,547,
67,function,name,548,550,
68,function,bug_unchk27,551,552,551
69,imaginary,block_69_imag,553,557,
70,function,symbol,558,560,
71,function,bug_unchk31,561,565,561
72,imaginary,block_72_imag,566,578,
73,function,decimals,579,581,
74,imaginary,block_74_imag,582,583,582
75,function,withdrawLeftOver_unchk45,584,587,
76,imaginary,block_76_imag,588,593,
77,function,callnotchecked_unchk13,594,596,594
78,imaginary,block_78_imag,597,597,
