block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,33,
5,imaginary,block_5_imag,34,37,
6,function,sub,38,41,
7,imaginary,block_7_imag,42,45,
8,function,add,46,50,
9,imaginary,block_9_imag,51,56,55
10,function,withdrawLeftOver_unchk9,57,60,
11,imaginary,block_11_imag,61,65,
12,function,UncheckedExternalCall_unchk4,66,74,66
13,imaginary,block_13_imag,75,85,
14,function,callnotchecked_unchk25,86,88,86
15,imaginary,block_15_imag,89,89,
16,function,bug_unchk19,90,94,90
17,imaginary,block_17_imag,95,95,
18,function,unhandledsend_unchk26,96,98,96
19,imaginary,block_19_imag,99,104,101
20,function,sendToWinner_unchk20,105,109,
21,imaginary,block_21_imag,110,114,111
22,function,sendToWinner_unchk32,115,119,
23,imaginary,block_23_imag,120,122,
24,function,unhandledsend_unchk38,123,125,123
25,imaginary,block_25_imag,126,126,
26,function,cash_unchk46,127,131,127
27,imaginary,block_27_imag,132,134,
28,function,bug_unchk31,135,139,135
29,imaginary,block_29_imag,140,144,143
30,function,withdrawLeftOver_unchk45,145,148,
31,imaginary,block_31_imag,149,151,
32,function,callnotchecked_unchk13,152,154,152
33,imaginary,block_33_imag,155,165,
34,function,function_at_166,166,187,
35,function,bug_unchk7,188,192,188
36,imaginary,block_36_imag,193,196,
37,function,totalSupply,197,199,
38,function,my_func_unchk23,200,202,200
39,imaginary,block_39_imag,203,208,
40,function,balanceOf,209,211,
41,function,unhandledsend_unchk14,212,214,212
42,imaginary,block_42_imag,215,221,
43,function,allowance,222,224,
44,function,bug_unchk30,225,232,225
45,imaginary,block_45_imag,233,238,
46,function,transfer,239,242,
47,imaginary,block_47_imag,243,246,243
48,function,sendToWinner_unchk8,247,251,
49,imaginary,block_49_imag,252,261,
50,function,approve,262,265,
51,function,bug_unchk39,266,267,266
52,imaginary,block_52_imag,268,270,
53,function,emits,271,281,
54,function,my_func_uncheck36,282,284,282
55,imaginary,block_55_imag,285,291,
56,function,_transfer,292,298,
57,function,my_func_unchk35,299,301,299
58,imaginary,block_58_imag,302,308,
59,function,_approve,309,315,
60,imaginary,block_60_imag,316,319,316
61,function,sendToWinner_unchk44,320,324,
62,imaginary,block_62_imag,325,331,
63,function,mint,332,340,
64,function,UncheckedExternalCall_unchk40,341,349,341
65,imaginary,block_65_imag,350,355,
66,function,transferBatch,356,363,
67,imaginary,block_67_imag,364,365,364
68,function,withdrawLeftOver_unchk33,366,369,
69,imaginary,block_69_imag,370,378,
70,function,bug_unchk27,379,380,379
71,imaginary,block_71_imag,381,381,
