block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,31,
5,imaginary,block_5_imag,32,35,
6,function,sub,36,39,
7,imaginary,block_7_imag,40,43,
8,function,add,44,48,
9,imaginary,block_9_imag,49,57,
10,function,my_func_uncheck48,58,60,58
11,imaginary,block_11_imag,61,68,
12,function,withdrawBal_unchk17,69,71,69
13,imaginary,block_13_imag,72,83,
14,function,transferOwnership,84,87,
15,function,callnotchecked_unchk37,88,90,88
16,imaginary,block_16_imag,91,94,
17,function,function_at_95,95,95,
18,function,bug_unchk3,96,97,96
19,imaginary,block_19_imag,98,98,
20,function,withdrawForUser,99,102,
21,imaginary,block_21_imag,103,104,103
22,function,withdrawLeftOver_unchk9,105,108,
23,imaginary,block_23_imag,109,109,
24,function,moveBrick,110,113,
25,function,callnotchecked_unchk25,114,116,114
26,imaginary,block_26_imag,117,121,
27,function,moveBrickContracts,122,128,
28,function,bug_unchk19,129,133,129
29,imaginary,block_29_imag,134,135,
30,function,moveBrickClear,136,141,
31,function,unhandledsend_unchk26,142,144,142
32,imaginary,block_32_imag,145,149,
33,function,joinFlexible,150,154,
34,imaginary,block_34_imag,155,158,155
35,function,sendToWinner_unchk20,159,163,
36,function,joinFixed,164,168,
37,imaginary,block_37_imag,169,172,169
38,function,sendToWinner_unchk32,173,177,
39,function,staticBonus,178,182,
40,function,unhandledsend_unchk38,183,185,183
41,function,activeBonus,186,190,
42,function,cash_unchk46,191,195,191
43,function,teamAddBonus,196,200,
44,function,UncheckedExternalCall_unchk4,201,209,201
45,function,staticBonusCacl,210,214,
46,function,bug_unchk7,215,219,215
47,function,activeBonusCacl_1,220,224,
48,function,my_func_unchk23,225,227,225
49,function,activeBonusCacl_2,228,232,
50,function,unhandledsend_unchk14,233,235,233
51,function,activeBonusCacl_3,236,240,
52,function,bug_unchk30,241,248,241
53,function,activeBonusCacl_4,249,253,
54,imaginary,block_54_imag,254,257,254
55,function,sendToWinner_unchk8,258,262,
56,function,activeBonusCacl_5,263,267,
57,function,bug_unchk39,268,269,268
58,function,activeBonusCacl_6,270,274,
59,function,my_func_uncheck36,275,277,275
60,function,activeBonusCacl_7,278,282,
61,function,my_func_unchk35,283,285,283
62,function,activeBonusCacl_8,286,290,
63,imaginary,block_63_imag,291,294,291
64,function,sendToWinner_unchk44,295,299,
65,function,activeBonusCacl_9,300,304,
66,function,UncheckedExternalCall_unchk40,305,313,305
67,function,teamAddBonusCacl,314,318,
68,imaginary,block_68_imag,319,320,319
69,function,withdrawLeftOver_unchk33,321,324,
70,function,caclTeamPerformance,325,329,
71,function,bug_unchk27,330,331,330
72,function,releaStaticBonus,332,336,
73,function,bug_unchk31,337,341,337
74,function,releaActiveBonus,342,346,
75,imaginary,block_75_imag,347,348,347
76,function,withdrawLeftOver_unchk45,349,352,
77,function,releaTeamAddBonus,353,357,
78,function,callnotchecked_unchk13,358,360,358
79,imaginary,block_79_imag,361,361,
