block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,16,
2,function,cash_unchk46,17,21,17
3,imaginary,block_3_imag,22,22,
4,function,UncheckedExternalCall_unchk4,23,31,23
5,imaginary,block_5_imag,32,32,
6,function,bug_unchk7,33,37,33
7,imaginary,block_7_imag,38,39,
8,function,my_func_unchk23,40,42,40
9,imaginary,block_9_imag,43,45,
10,function,unhandledsend_unchk14,46,48,46
11,imaginary,block_11_imag,49,49,
12,function,bug_unchk30,50,57,50
13,imaginary,block_13_imag,58,60,
14,function,bug_unchk31,61,65,61
15,imaginary,block_15_imag,66,70,69
16,function,withdrawLeftOver_unchk45,71,74,
17,imaginary,block_17_imag,75,77,
18,function,callnotchecked_unchk13,78,80,78
19,imaginary,block_19_imag,81,83,
20,function,function_at_84,84,97,
21,imaginary,block_21_imag,98,101,98
22,function,sendToWinner_unchk8,102,106,
23,imaginary,block_23_imag,107,110,
24,function,_transfer,111,127,
25,function,bug_unchk39,128,129,128
26,imaginary,block_26_imag,130,138,
27,function,transfer,139,142,
28,function,my_func_uncheck36,143,145,143
29,imaginary,block_29_imag,146,155,
30,function,transferFrom,156,161,
31,function,my_func_unchk35,162,164,162
32,imaginary,block_32_imag,165,173,
33,function,approve,174,179,
34,imaginary,block_34_imag,180,183,180
35,function,sendToWinner_unchk44,184,188,
36,imaginary,block_36_imag,189,198,
37,function,approveAndCall,199,207,
38,function,UncheckedExternalCall_unchk40,208,216,208
39,imaginary,block_39_imag,217,224,
40,function,burn,225,231,
41,imaginary,block_41_imag,232,233,232
42,function,withdrawLeftOver_unchk33,234,237,
43,imaginary,block_43_imag,238,246,
44,function,burnFrom,247,255,
45,function,bug_unchk27,256,257,256
46,imaginary,block_46_imag,258,258,
