block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,46,
2,function,add,47,52,
3,imaginary,block_3_imag,53,62,
4,function,sub,63,68,
5,imaginary,block_5_imag,69,78,
6,function,mul,79,91,
7,imaginary,block_7_imag,92,96,
8,function,uses,97,111,
9,imaginary,block_9_imag,112,116,
10,function,uses,117,127,
11,imaginary,block_11_imag,128,139,
12,function,bug_unchk_send23,140,141,140
13,imaginary,block_13_imag,142,146,
14,function,bug_unchk_send15,147,148,147
15,imaginary,block_15_imag,149,155,
16,function,onlyOwnerTransferOwnership,156,158,
17,function,bug_unchk_send28,159,160,159
18,imaginary,block_18_imag,161,162,
19,function,acceptOwnership,163,168,
20,function,bug_unchk_send21,169,170,169
21,imaginary,block_21_imag,171,183,
22,function,bug_unchk_send18,184,185,184
23,imaginary,block_23_imag,186,186,
24,function,bug_unchk_send29,187,188,187
25,imaginary,block_25_imag,189,189,
26,function,bug_unchk_send6,190,191,190
27,imaginary,block_27_imag,192,193,
28,function,bug_unchk_send16,194,195,194
29,imaginary,block_29_imag,196,196,
30,function,bug_unchk_send24,197,198,197
31,imaginary,block_31_imag,199,199,
32,function,bug_unchk_send5,200,201,200
33,imaginary,block_33_imag,202,203,
34,function,bug_unchk_send14,204,205,204
35,imaginary,block_35_imag,206,206,
36,function,bug_unchk_send30,207,208,207
37,imaginary,block_37_imag,209,209,
38,function,bug_unchk_send8,210,211,210
39,imaginary,block_39_imag,212,212,
40,function,bug_unchk_send27,213,214,213
41,imaginary,block_41_imag,215,215,
42,function,bug_unchk_send31,216,217,216
43,imaginary,block_43_imag,218,218,
44,function,bug_unchk_send13,219,220,219
45,imaginary,block_45_imag,221,227,
46,function,bug_unchk_send10,228,229,228
47,imaginary,block_47_imag,230,230,
48,function,changeSafeguardStatus,231,241,
49,function,bug_unchk_send22,242,243,242
50,imaginary,block_50_imag,244,245,
51,function,calculatePercentage,246,252,
52,function,bug_unchk_send12,253,254,253
53,imaginary,block_53_imag,255,259,
54,function,function_at_260,260,260,
55,imaginary,block_55_imag,261,262,
56,function,changeFeeAccount,263,265,
57,function,bug_unchk_send11,266,267,266
58,imaginary,block_58_imag,268,268,
59,function,changetradingFee,269,272,
60,function,bug_unchk_send1,273,274,273
61,imaginary,block_61_imag,275,275,
62,function,availableTradingFeeOwner,276,279,
63,function,bug_unchk_send2,280,281,280
64,imaginary,block_64_imag,282,282,
65,function,withdrawTradingFeeOwner,283,293,
66,function,bug_unchk_send17,294,295,294
67,imaginary,block_67_imag,296,296,
68,function,deposit,297,300,
69,function,bug_unchk_send3,301,302,301
70,imaginary,block_70_imag,303,303,
71,function,withdraw,304,310,
72,function,bug_unchk_send9,311,312,311
73,imaginary,block_73_imag,313,313,
74,function,depositToken,314,320,
75,function,bug_unchk_send25,321,322,321
76,imaginary,block_76_imag,323,323,
77,function,withdrawToken,324,331,
78,function,bug_unchk_send19,332,333,332
79,imaginary,block_79_imag,334,334,
80,function,balanceOf,335,337,
81,function,bug_unchk_send26,338,339,338
82,imaginary,block_82_imag,340,340,
83,function,order,341,345,
84,function,bug_unchk_send20,346,347,346
85,imaginary,block_85_imag,348,348,
86,function,trade,349,361,
87,imaginary,block_87_imag,362,362,
88,function,tradeBalances,363,372,
89,function,bug_unchk_send32,373,374,373
90,imaginary,block_90_imag,375,375,
91,function,testTrade,376,383,
92,function,bug_unchk_send4,384,385,384
93,imaginary,block_93_imag,386,386,
94,function,availableVolume,387,399,
95,imaginary,block_95_imag,400,400,
96,function,amountFilled,401,404,
97,function,bug_unchk_send7,405,406,405
98,imaginary,block_98_imag,407,407,
99,function,cancelOrder,408,414,
100,imaginary,block_100_imag,415,415,
