block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,bug_unchk_send7,9,10,9
3,imaginary,block_3_imag,11,11,
4,function,bug_unchk_send23,12,13,12
5,imaginary,block_5_imag,14,14,
6,function,bug_unchk_send14,15,16,15
7,imaginary,block_7_imag,17,17,
8,function,bug_unchk_send30,18,19,18
9,imaginary,block_9_imag,20,20,
10,function,bug_unchk_send8,21,22,21
11,imaginary,block_11_imag,23,23,
12,function,bug_unchk_send27,24,25,24
13,imaginary,block_13_imag,26,27,
14,function,bug_unchk_send31,28,29,28
15,imaginary,block_15_imag,30,30,
16,function,bug_unchk_send13,31,32,31
17,imaginary,block_17_imag,33,49,
18,function,bug_unchk_send24,50,51,50
19,imaginary,block_19_imag,52,52,
20,function,bug_unchk_send5,53,54,53
21,imaginary,block_21_imag,55,55,
22,function,bug_unchk_send15,56,57,56
23,imaginary,block_23_imag,58,59,
24,function,bug_unchk_send28,60,61,60
25,imaginary,block_25_imag,62,63,
26,function,bug_unchk_send21,64,65,64
27,imaginary,block_27_imag,66,67,
28,function,bug_unchk_send10,68,69,68
29,imaginary,block_29_imag,70,70,
30,function,bug_unchk_send22,71,72,71
31,imaginary,block_31_imag,73,73,
32,function,bug_unchk_send12,74,75,74
33,imaginary,block_33_imag,76,77,
34,function,bug_unchk_send11,78,79,78
35,imaginary,block_35_imag,80,80,
36,function,bug_unchk_send1,81,82,81
37,imaginary,block_37_imag,83,117,
38,function,bug_unchk_send2,118,119,118
39,imaginary,block_39_imag,120,120,
40,function,setOracle,121,125,
41,function,bug_unchk_send17,126,127,126
42,imaginary,block_42_imag,128,128,
43,function,setInitialPrice,129,134,
44,function,bug_unchk_send3,135,136,135
45,imaginary,block_45_imag,137,137,
46,function,closeGame,138,142,
47,function,bug_unchk_send9,143,144,143
48,imaginary,block_48_imag,145,145,
49,function,betUp,146,153,
50,function,bug_unchk_send25,154,155,154
51,imaginary,block_51_imag,156,156,
52,function,betDown,157,164,
53,function,bug_unchk_send19,165,166,165
54,imaginary,block_54_imag,167,168,
55,function,setFinalPrice,169,191,
56,function,bug_unchk_send26,192,193,192
57,imaginary,block_57_imag,194,194,
58,function,collectOwnerWinnings,195,197,
59,function,bug_unchk_send20,198,199,198
60,imaginary,block_60_imag,200,200,
61,function,collectPlayerWinnings,201,206,
62,function,bug_unchk_send32,207,208,207
63,imaginary,block_63_imag,209,209,
64,function,getBalance,210,212,
65,function,bug_unchk_send4,213,214,213
66,imaginary,block_66_imag,215,216,
