block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,33,
5,imaginary,block_5_imag,34,37,
6,function,sub,38,41,
7,imaginary,block_7_imag,42,45,
8,function,add,46,50,
9,imaginary,block_9_imag,51,54,
10,function,bug_unchk_send21,55,56,55
11,imaginary,block_11_imag,57,61,
12,function,bug_unchk_send3,62,63,62
13,imaginary,block_13_imag,64,74,
14,function,bug_unchk_send10,75,76,75
15,imaginary,block_15_imag,77,77,
16,function,bug_unchk_send22,78,79,78
17,imaginary,block_17_imag,80,80,
18,function,bug_unchk_send12,81,82,81
19,imaginary,block_19_imag,83,84,
20,function,bug_unchk_send11,85,86,85
21,imaginary,block_21_imag,87,87,
22,function,bug_unchk_send1,88,89,88
23,imaginary,block_23_imag,90,92,
24,function,bug_unchk_send2,93,94,93
25,imaginary,block_25_imag,95,95,
26,function,bug_unchk_send17,96,97,96
27,imaginary,block_27_imag,98,100,
28,function,bug_unchk_send27,101,102,101
29,imaginary,block_29_imag,103,105,
30,function,bug_unchk_send31,106,107,106
31,imaginary,block_31_imag,108,110,
32,function,bug_unchk_send13,111,112,111
33,imaginary,block_33_imag,113,123,
34,function,function_at_124,124,145,
35,function,bug_unchk_send9,146,147,146
36,imaginary,block_36_imag,148,151,
37,function,totalSupply,152,154,
38,function,bug_unchk_send25,155,156,155
39,imaginary,block_39_imag,157,162,
40,function,balanceOf,163,165,
41,function,bug_unchk_send19,166,167,166
42,imaginary,block_42_imag,168,174,
43,function,allowance,175,177,
44,function,bug_unchk_send26,178,179,178
45,imaginary,block_45_imag,180,185,
46,function,transfer,186,189,
47,function,bug_unchk_send20,190,191,190
48,imaginary,block_48_imag,192,201,
49,function,approve,202,205,
50,function,bug_unchk_send32,206,207,206
51,imaginary,block_51_imag,208,210,
52,function,emits,211,221,
53,function,bug_unchk_send4,222,223,222
54,imaginary,block_54_imag,224,230,
55,function,_transfer,231,237,
56,function,bug_unchk_send7,238,239,238
57,imaginary,block_57_imag,240,246,
58,function,_approve,247,253,
59,function,bug_unchk_send23,254,255,254
60,imaginary,block_60_imag,256,262,
61,function,mint,263,271,
62,function,bug_unchk_send14,272,273,272
63,imaginary,block_63_imag,274,279,
64,function,transferBatch,280,287,
65,function,bug_unchk_send30,288,289,288
66,imaginary,block_66_imag,290,298,
67,function,bug_unchk_send8,299,300,299
68,imaginary,block_68_imag,301,301,
