block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,4,
2,function,bug_unchk_send17,5,6,5
3,imaginary,block_3_imag,7,7,
4,function,bug_unchk_send3,8,9,8
5,imaginary,block_5_imag,10,10,
6,function,bug_unchk_send9,11,12,11
7,imaginary,block_7_imag,13,13,
8,function,bug_unchk_send25,14,15,14
9,imaginary,block_9_imag,16,18,
10,function,mul,19,26,
11,imaginary,block_11_imag,27,27,
12,function,div,28,32,
13,imaginary,block_13_imag,33,33,
14,function,sub,34,38,
15,imaginary,block_15_imag,39,39,
16,function,add,40,45,
17,imaginary,block_17_imag,46,51,
18,function,bug_unchk_send13,52,53,52
19,imaginary,block_19_imag,54,55,
20,function,bug_unchk_send5,56,57,56
21,imaginary,block_21_imag,58,59,
22,function,bug_unchk_send15,60,61,60
23,imaginary,block_23_imag,62,63,
24,function,bug_unchk_send28,64,65,64
25,imaginary,block_25_imag,66,67,
26,function,bug_unchk_send21,68,69,68
27,imaginary,block_27_imag,70,98,
28,function,bug_unchk_send19,99,100,99
29,imaginary,block_29_imag,101,102,
30,function,bug_unchk_send10,103,104,103
31,imaginary,block_31_imag,105,106,
32,function,bug_unchk_send22,107,108,107
33,imaginary,block_33_imag,109,110,
34,function,bug_unchk_send12,111,112,111
35,imaginary,block_35_imag,113,114,
36,function,bug_unchk_send11,115,116,115
37,imaginary,block_37_imag,117,118,
38,function,bug_unchk_send1,119,120,119
39,imaginary,block_39_imag,121,122,
40,function,bug_unchk_send2,123,124,123
41,imaginary,block_41_imag,125,131,
42,function,setDexStatus,132,136,
43,function,bug_unchk_send26,137,138,137
44,imaginary,block_44_imag,139,139,
45,function,addToken,140,146,
46,function,bug_unchk_send20,147,148,147
47,imaginary,block_47_imag,149,149,
48,function,deposit,150,155,
49,function,bug_unchk_send32,156,157,156
50,imaginary,block_50_imag,158,158,
51,function,tokenDeposit,159,168,
52,function,bug_unchk_send4,169,170,169
53,imaginary,block_53_imag,171,171,
54,function,withdraw,172,192,
55,function,bug_unchk_send7,193,194,193
56,imaginary,block_56_imag,195,195,
57,function,adminProfitWithdraw,196,212,
58,function,bug_unchk_send23,213,214,213
59,imaginary,block_59_imag,215,216,
60,function,setwithdrawfee,217,226,
61,function,bug_unchk_send14,227,228,227
62,imaginary,block_62_imag,229,231,
63,function,verify,232,271,
64,imaginary,block_64_imag,272,276,
65,function,makeOrder,277,375,
66,function,bug_unchk_send30,376,377,376
67,imaginary,block_67_imag,378,378,
68,function,cancelOrder,379,390,
69,function,bug_unchk_send8,391,392,391
70,imaginary,block_70_imag,393,394,
71,function,viewTokenBalance,395,397,
72,function,bug_unchk_send27,398,399,398
73,imaginary,block_73_imag,400,400,
74,function,tokenallowance,401,403,
75,function,bug_unchk_send31,404,405,404
76,imaginary,block_76_imag,406,407,
