block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,18,
2,function,bug_unchk_send23,19,19,
3,imaginary,block_3_imag,20,26,21
4,function,to,27,44,
5,function,bug_unchk_send14,45,46,45
6,imaginary,block_6_imag,47,49,
7,function,to,50,68,
8,function,bug_unchk_send30,69,70,69
9,imaginary,block_9_imag,71,73,
10,function,to,74,83,
11,function,bug_unchk_send8,84,85,84
12,imaginary,block_12_imag,86,87,
13,function,to,88,95,
14,function,bug_unchk_send27,96,97,96
15,imaginary,block_15_imag,98,100,
16,function,to,101,117,
17,function,bug_unchk_send31,118,119,118
18,imaginary,block_18_imag,120,122,
19,function,to,123,138,
20,function,bug_unchk_send13,139,140,139
21,imaginary,block_21_imag,141,143,
