block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_unchk_send20,8,9,8
3,imaginary,block_3_imag,10,11,
4,function,bug_unchk_send32,12,13,12
5,imaginary,block_5_imag,14,14,
6,function,bug_unchk_send4,15,16,15
7,imaginary,block_7_imag,17,17,
8,function,bug_unchk_send7,18,19,18
9,imaginary,block_9_imag,20,22,
10,function,bug_unchk_send31,23,24,23
11,imaginary,block_11_imag,25,30,
12,function,bug_unchk_send14,31,32,31
13,imaginary,block_13_imag,33,33,
14,function,transfer,34,40,
15,function,bug_unchk_send30,41,42,41
16,imaginary,block_16_imag,43,43,
17,function,bug_unchk_send13,44,45,44
18,imaginary,block_18_imag,46,47,
19,function,bug_unchk_send23,48,49,48
20,imaginary,block_20_imag,50,51,
21,function,approve,52,59,
22,function,bug_unchk_send8,60,61,60
23,imaginary,block_23_imag,62,62,
24,function,transferFrom,63,75,
25,function,bug_unchk_send27,76,77,76
26,imaginary,block_26_imag,78,78,
