block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,
2,function,bug_unchk_send7,8,9,8
3,imaginary,block_3_imag,10,10,
4,function,bug_unchk_send23,11,12,11
5,imaginary,block_5_imag,13,19,
6,function,bug_unchk_send31,20,21,20
7,imaginary,block_7_imag,22,22,
8,function,bug_unchk_send13,23,24,23
9,imaginary,block_9_imag,25,26,
10,function,submitDocument,27,33,
11,function,bug_unchk_send14,34,35,34
12,imaginary,block_12_imag,36,36,
13,function,signDocument,37,43,
14,function,bug_unchk_send30,44,45,44
15,imaginary,block_15_imag,46,46,
16,function,getDetail,47,50,
17,function,bug_unchk_send8,51,52,51
18,imaginary,block_18_imag,53,53,
19,function,getHash,54,56,
20,function,bug_unchk_send27,57,58,57
21,imaginary,block_21_imag,59,59,
