block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,16,
2,function,bug_unchk_send19,17,18,17
3,imaginary,block_3_imag,19,22,
4,function,bug_unchk_send26,23,24,23
5,imaginary,block_5_imag,25,25,
6,function,bug_unchk_send20,26,27,26
7,imaginary,block_7_imag,28,54,
8,function,add,55,60,
9,imaginary,block_9_imag,61,70,
10,function,sub,71,76,
11,imaginary,block_11_imag,77,86,
12,function,mul,87,99,
13,imaginary,block_13_imag,100,104,
14,function,uses,105,119,
15,imaginary,block_15_imag,120,124,
16,function,uses,125,135,
17,imaginary,block_17_imag,136,148,
18,function,bug_unchk_send1,149,150,149
19,imaginary,block_19_imag,151,154,
20,function,bug_unchk_send2,155,156,155
21,imaginary,block_21_imag,157,160,
22,function,bug_unchk_send17,161,162,161
23,imaginary,block_23_imag,163,166,
24,function,bug_unchk_send3,167,168,167
25,imaginary,block_25_imag,169,172,
26,function,bug_unchk_send9,173,174,173
27,imaginary,block_27_imag,175,178,
28,function,bug_unchk_send25,179,180,179
29,imaginary,block_29_imag,181,231,
30,function,bug_unchk_send27,232,233,232
31,imaginary,block_31_imag,234,234,
32,function,bug_unchk_send31,235,236,235
33,imaginary,block_33_imag,237,237,
34,function,bug_unchk_send13,238,239,238
35,imaginary,block_35_imag,240,264,
36,function,bug_unchk_send32,265,266,265
37,imaginary,block_37_imag,267,271,
38,function,buyRaffle,272,297,
39,function,bug_unchk_send4,298,299,298
40,imaginary,block_40_imag,300,302,
41,function,addListing,303,314,
42,function,bug_unchk_send7,315,316,315
43,imaginary,block_43_imag,317,319,
44,function,cancelListing,320,326,
45,function,bug_unchk_send23,327,328,327
46,imaginary,block_46_imag,329,331,
47,function,setPaused,332,334,
48,function,bug_unchk_send14,335,336,335
49,imaginary,block_49_imag,337,339,
50,function,withdrawFunds,340,342,
51,function,bug_unchk_send30,343,344,343
52,imaginary,block_52_imag,345,348,
53,function,kill,349,351,
54,function,bug_unchk_send8,352,353,352
55,imaginary,block_55_imag,354,354,
