block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,12,
2,function,bug_unchk_send17,13,14,13
3,imaginary,block_3_imag,15,15,
4,function,bug_unchk_send3,16,17,16
5,imaginary,block_5_imag,18,18,
6,function,bug_unchk_send9,19,20,19
7,imaginary,block_7_imag,21,22,
8,function,bug_unchk_send25,23,24,23
9,imaginary,block_9_imag,25,27,
10,function,bug_unchk_send19,28,29,28
11,imaginary,block_11_imag,30,30,
12,function,bug_unchk_send26,31,32,31
13,imaginary,block_13_imag,33,35,
14,function,bug_unchk_send27,36,37,36
15,imaginary,block_15_imag,38,40,
16,function,bug_unchk_send31,41,42,41
17,imaginary,block_17_imag,43,45,
18,function,bug_unchk_send13,46,47,46
19,imaginary,block_19_imag,48,50,
20,function,function_at_51,51,64,
21,function,bug_unchk_send20,65,66,65
22,imaginary,block_22_imag,67,70,
23,function,_transfer,71,87,
24,function,bug_unchk_send32,88,89,88
25,imaginary,block_25_imag,90,98,
26,function,transfer,99,102,
27,function,bug_unchk_send4,103,104,103
28,imaginary,block_28_imag,105,114,
29,function,transferFrom,115,120,
30,function,bug_unchk_send7,121,122,121
31,imaginary,block_31_imag,123,131,
32,function,approve,132,137,
33,function,bug_unchk_send23,138,139,138
34,imaginary,block_34_imag,140,149,
35,function,approveAndCall,150,158,
36,function,bug_unchk_send14,159,160,159
37,imaginary,block_37_imag,161,168,
38,function,burn,169,175,
39,function,bug_unchk_send30,176,177,176
40,imaginary,block_40_imag,178,186,
41,function,burnFrom,187,195,
42,function,bug_unchk_send8,196,197,196
43,imaginary,block_43_imag,198,198,
