block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,22,
2,function,add,23,26,
3,imaginary,block_3_imag,27,27,
4,function,sub,28,31,
5,imaginary,block_5_imag,32,32,
6,function,mul,33,36,
7,imaginary,block_7_imag,37,37,
8,function,div,38,41,
9,imaginary,block_9_imag,42,47,
10,function,limitLessThan,48,51,
11,imaginary,block_11_imag,52,62,
12,function,bug_unchk_send18,63,64,63
13,imaginary,block_13_imag,65,65,
14,function,bug_unchk_send29,66,67,66
15,imaginary,block_15_imag,68,68,
16,function,bug_unchk_send6,69,70,69
17,imaginary,block_17_imag,71,71,
18,function,bug_unchk_send16,72,73,72
19,imaginary,block_19_imag,74,74,
20,function,bug_unchk_send24,75,76,75
21,function,bug_unchk_send8,77,78,
22,imaginary,block_22_imag,79,79,
23,function,bug_unchk_send27,80,81,80
24,imaginary,block_24_imag,82,86,
25,function,to,87,98,95
26,imaginary,block_26_imag,99,108,
27,function,bug_unchk_send31,109,110,109
28,imaginary,block_28_imag,111,115,
29,function,bug_unchk_send15,116,117,116
30,imaginary,block_30_imag,118,123,
31,function,transferOwnership,124,126,
32,function,bug_unchk_send28,127,128,127
33,imaginary,block_33_imag,129,129,
34,function,acceptOwnership,130,135,
35,function,bug_unchk_send21,136,137,136
36,imaginary,block_36_imag,138,178,
37,function,bug_unchk_send13,179,180,179
38,imaginary,block_38_imag,181,207,
39,function,bug_unchk_send10,208,209,208
40,imaginary,block_40_imag,210,210,
41,function,mint,211,234,
42,function,bug_unchk_send22,235,236,235
43,imaginary,block_43_imag,237,238,
44,function,_startNewMiningEpoch,239,257,
45,function,bug_unchk_send12,258,259,258
46,imaginary,block_46_imag,260,262,
47,function,_reAdjustDifficulty,263,291,
48,function,bug_unchk_send11,292,293,292
49,imaginary,block_49_imag,294,295,
50,function,getChallengeNumber,296,298,
51,function,bug_unchk_send1,299,300,299
52,imaginary,block_52_imag,301,302,
53,function,getMiningDifficulty,303,305,
54,function,bug_unchk_send2,306,307,306
55,imaginary,block_55_imag,308,308,
56,function,getMiningTarget,309,311,
57,function,bug_unchk_send17,312,313,312
58,imaginary,block_58_imag,314,316,
59,function,getMiningReward,317,321,
60,function,bug_unchk_send3,322,323,322
61,imaginary,block_61_imag,324,325,
62,function,getMintDigest,326,329,
63,function,bug_unchk_send9,330,331,330
64,imaginary,block_64_imag,332,333,
65,function,checkMintSolution,334,338,
66,function,bug_unchk_send25,339,340,339
67,imaginary,block_67_imag,341,345,
68,function,totalSupply,346,348,
69,function,bug_unchk_send19,349,350,349
70,imaginary,block_70_imag,351,355,
71,function,balanceOf,356,358,
72,function,bug_unchk_send26,359,360,359
73,imaginary,block_73_imag,361,367,
74,function,transfer,368,383,
75,function,bug_unchk_send20,384,385,384
76,imaginary,block_76_imag,386,395,
77,function,approve,396,400,
78,function,bug_unchk_send32,401,402,401
79,imaginary,block_79_imag,403,413,
80,function,transferFrom,414,424,
81,function,bug_unchk_send4,425,426,425
82,imaginary,block_82_imag,427,432,
83,function,allowance,433,435,
84,function,bug_unchk_send7,436,437,436
85,imaginary,block_85_imag,438,440,
86,function,approveAndCall,441,450,
87,function,bug_unchk_send23,451,452,451
88,imaginary,block_88_imag,453,457,
89,function,function_at_458,458,460,
90,function,bug_unchk_send14,461,462,461
91,imaginary,block_91_imag,463,467,
92,function,transferAnyERC20Token,468,470,
93,function,bug_unchk_send30,471,472,471
94,imaginary,block_94_imag,473,474,
