block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,add,9,12,
3,function,sub,13,16,
4,function,mul,17,20,
5,function,div,21,24,
6,imaginary,block_6_imag,25,28,
7,function,bug_unchk_send10,29,30,29
8,imaginary,block_8_imag,31,31,
9,function,bug_unchk_send22,32,33,32
10,imaginary,block_10_imag,34,34,
11,function,bug_unchk_send12,35,36,35
12,imaginary,block_12_imag,37,37,
13,function,bug_unchk_send11,38,39,38
14,imaginary,block_14_imag,40,40,
15,function,bug_unchk_send1,41,42,41
16,imaginary,block_16_imag,43,43,
17,function,bug_unchk_send2,44,45,44
18,imaginary,block_18_imag,46,46,
19,function,bug_unchk_send27,47,48,47
20,imaginary,block_20_imag,49,49,
21,function,bug_unchk_send31,50,51,50
22,imaginary,block_22_imag,52,57,
23,function,bug_unchk_send17,58,59,58
24,imaginary,block_24_imag,60,63,
25,function,bug_unchk_send29,64,65,64
26,imaginary,block_26_imag,66,66,
27,function,bug_unchk_send6,67,68,67
28,imaginary,block_28_imag,69,70,
29,function,bug_unchk_send13,71,72,71
30,imaginary,block_30_imag,73,77,
31,function,bug_unchk_send3,78,79,78
32,imaginary,block_32_imag,80,85,
33,function,transferOwnership,86,88,
34,function,bug_unchk_send9,89,90,89
35,function,acceptOwnership,91,96,
36,function,bug_unchk_send25,97,98,97
37,imaginary,block_37_imag,99,104,
38,function,bug_unchk_send16,105,106,105
39,imaginary,block_39_imag,107,107,
40,function,bug_unchk_send24,108,109,108
41,imaginary,block_41_imag,110,110,
42,function,bug_unchk_send5,111,112,111
43,imaginary,block_43_imag,113,113,
44,function,bug_unchk_send15,114,115,114
45,imaginary,block_45_imag,116,118,
46,function,bug_unchk_send28,119,120,119
47,imaginary,block_47_imag,121,121,
48,function,bug_unchk_send21,122,123,122
49,imaginary,block_49_imag,124,138,
50,function,bug_unchk_send19,139,140,139
51,imaginary,block_51_imag,141,145,
52,function,totalSupply,146,148,
53,function,bug_unchk_send26,149,150,149
54,imaginary,block_54_imag,151,155,
55,function,balanceOf,156,158,
56,function,bug_unchk_send20,159,160,159
57,imaginary,block_57_imag,161,167,
58,function,transfer,168,173,
59,function,bug_unchk_send32,174,175,174
60,imaginary,block_60_imag,176,185,
61,function,approve,186,190,
62,function,bug_unchk_send4,191,192,191
63,imaginary,block_63_imag,193,203,
64,function,transferFrom,204,210,
65,function,bug_unchk_send7,211,212,211
66,imaginary,block_66_imag,213,218,
67,function,allowance,219,221,
68,function,bug_unchk_send23,222,223,222
69,imaginary,block_69_imag,224,227,
70,function,approveAndCall,228,236,
71,function,bug_unchk_send14,237,238,237
72,imaginary,block_72_imag,239,243,
73,function,function_at_244,244,246,
74,function,bug_unchk_send30,247,248,247
75,imaginary,block_75_imag,249,253,
76,function,transferAnyERC20Token,254,256,
77,function,bug_unchk_send8,257,258,257
78,imaginary,block_78_imag,259,259,
