block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,28,
2,function,rejects,29,40,
3,imaginary,block_3_imag,41,41,
4,function,recover,42,81,
5,imaginary,block_5_imag,82,94,
6,function,bug_unchk_send9,95,96,95
7,imaginary,block_7_imag,97,98,
8,function,bug_unchk_send31,99,100,99
9,imaginary,block_9_imag,101,109,
10,function,bug_unchk_send20,110,111,110
11,imaginary,block_11_imag,112,115,
12,function,owner,116,118,
13,function,bug_unchk_send32,119,120,119
14,imaginary,block_14_imag,121,132,
15,function,isOwner,133,135,
16,function,bug_unchk_send4,136,137,136
17,imaginary,block_17_imag,138,142,
18,function,transferOwnership,143,145,
19,function,bug_unchk_send7,146,147,146
20,imaginary,block_20_imag,148,151,
21,function,_transferOwnership,152,156,
22,function,bug_unchk_send23,157,158,157
23,imaginary,block_23_imag,159,161,
24,function,function_at_162,162,164,
25,imaginary,block_25_imag,165,174,
26,function,bug_unchk_send25,175,176,175
27,imaginary,block_27_imag,177,183,
28,function,bug_unchk_send14,184,185,184
29,imaginary,block_29_imag,186,188,
30,function,from,189,199,
31,imaginary,block_31_imag,200,203,
32,function,bug_unchk_send19,204,205,204
33,imaginary,block_33_imag,206,206,
34,function,bug_unchk_send26,207,208,207
35,imaginary,block_35_imag,209,210,
36,function,bug_unchk_send13,211,212,211
37,imaginary,block_37_imag,213,218,
38,function,bug_unchk_send30,219,220,219
39,imaginary,block_39_imag,221,221,
40,function,execute,222,240,
41,function,bug_unchk_send8,241,242,241
42,imaginary,block_42_imag,243,243,
43,function,setRelayer,244,248,
44,function,bug_unchk_send27,249,250,249
45,imaginary,block_45_imag,251,252,
