block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,
2,function,mul,16,23,
3,imaginary,block_3_imag,24,27,
4,function,div,28,31,
5,imaginary,block_5_imag,32,35,
6,function,sub,36,39,
7,imaginary,block_7_imag,40,43,
8,function,add,44,48,
9,imaginary,block_9_imag,49,57,
10,function,bug_unchk_send24,58,59,58
11,imaginary,block_11_imag,60,67,
12,function,bug_unchk_send5,68,69,68
13,imaginary,block_13_imag,70,81,
14,function,transferOwnership,82,85,
15,function,bug_unchk_send15,86,87,86
16,imaginary,block_16_imag,88,91,
17,function,function_at_92,92,92,
18,function,bug_unchk_send28,93,94,93
19,imaginary,block_19_imag,95,95,
20,function,withdrawForUser,96,99,
21,function,bug_unchk_send21,100,101,100
22,imaginary,block_22_imag,102,102,
23,function,moveBrick,103,106,
24,function,bug_unchk_send10,107,108,107
25,imaginary,block_25_imag,109,113,
26,function,moveBrickContracts,114,120,
27,function,bug_unchk_send22,121,122,121
28,imaginary,block_28_imag,123,124,
29,function,moveBrickClear,125,130,
30,function,bug_unchk_send12,131,132,131
31,imaginary,block_31_imag,133,137,
32,function,joinFlexible,138,142,
33,function,bug_unchk_send11,143,144,143
34,function,joinFixed,145,149,
35,function,bug_unchk_send1,150,151,150
36,function,staticBonus,152,156,
37,function,bug_unchk_send2,157,158,157
38,function,activeBonus,159,163,
39,function,bug_unchk_send17,164,165,164
40,function,teamAddBonus,166,170,
41,function,bug_unchk_send3,171,172,171
42,function,staticBonusCacl,173,177,
43,function,bug_unchk_send9,178,179,178
44,function,activeBonusCacl_1,180,184,
45,function,bug_unchk_send25,185,186,185
46,function,activeBonusCacl_2,187,191,
47,function,bug_unchk_send19,192,193,192
48,function,activeBonusCacl_3,194,198,
49,function,bug_unchk_send26,199,200,199
50,function,activeBonusCacl_4,201,205,
51,function,bug_unchk_send20,206,207,206
52,function,activeBonusCacl_5,208,212,
53,function,bug_unchk_send32,213,214,213
54,function,activeBonusCacl_6,215,219,
55,function,bug_unchk_send4,220,221,220
56,function,activeBonusCacl_7,222,226,
57,function,bug_unchk_send7,227,228,227
58,function,activeBonusCacl_8,229,233,
59,function,bug_unchk_send23,234,235,234
60,function,activeBonusCacl_9,236,240,
61,function,bug_unchk_send14,241,242,241
62,function,teamAddBonusCacl,243,247,
63,function,bug_unchk_send30,248,249,248
64,function,caclTeamPerformance,250,254,
65,function,bug_unchk_send8,255,256,255
66,function,releaStaticBonus,257,261,
67,function,bug_unchk_send27,262,263,262
68,function,releaActiveBonus,264,268,
69,function,bug_unchk_send31,269,270,269
70,function,releaTeamAddBonus,271,275,
71,function,bug_unchk_send13,276,277,276
72,imaginary,block_72_imag,278,278,
