line,loc,length,bug type,approach
376,376,1,Timestamp-Dependency,code snippet injection
370,370,1,Timestamp-Dependency,code snippet injection
961,961,1,Timestamp-Dependency,code snippet injection
949,949,1,Timestamp-Dependency,code snippet injection
911,911,1,Timestamp-Dependency,code snippet injection
902,901,3,Timestamp-Dependency,code snippet injection
847,845,5,Timestamp-Dependency,code snippet injection
848,845,5,Timestamp-Dependency,code snippet injection
821,819,5,Timestamp-Dependency,code snippet injection
822,819,5,Timestamp-Dependency,code snippet injection
796,795,3,Timestamp-Dependency,code snippet injection
768,765,9,Timestamp-Dependency,code snippet injection
769,765,9,Timestamp-Dependency,code snippet injection
770,765,9,Timestamp-Dependency,code snippet injection
757,755,5,Timestamp-Dependency,code snippet injection
758,755,5,Timestamp-Dependency,code snippet injection
731,728,9,Timestamp-Dependency,code snippet injection
732,728,9,Timestamp-Dependency,code snippet injection
733,728,9,Timestamp-Dependency,code snippet injection
715,713,5,Timestamp-Dependency,code snippet injection
716,713,5,Timestamp-Dependency,code snippet injection
698,695,9,Timestamp-Dependency,code snippet injection
699,695,9,Timestamp-Dependency,code snippet injection
700,695,9,Timestamp-Dependency,code snippet injection
684,682,4,Timestamp-Dependency,code snippet injection
657,655,4,Timestamp-Dependency,code snippet injection
631,629,5,Timestamp-Dependency,code snippet injection
632,629,5,Timestamp-Dependency,code snippet injection
567,565,5,Timestamp-Dependency,code snippet injection
568,565,5,Timestamp-Dependency,code snippet injection
550,547,9,Timestamp-Dependency,code snippet injection
551,547,9,Timestamp-Dependency,code snippet injection
552,547,9,Timestamp-Dependency,code snippet injection
536,534,4,Timestamp-Dependency,code snippet injection
519,516,9,Timestamp-Dependency,code snippet injection
520,516,9,Timestamp-Dependency,code snippet injection
521,516,9,Timestamp-Dependency,code snippet injection
496,493,9,Timestamp-Dependency,code snippet injection
497,493,9,Timestamp-Dependency,code snippet injection
498,493,9,Timestamp-Dependency,code snippet injection
459,457,4,Timestamp-Dependency,code snippet injection
426,424,5,Timestamp-Dependency,code snippet injection
427,424,5,Timestamp-Dependency,code snippet injection
409,408,3,Timestamp-Dependency,code snippet injection
402,401,3,Timestamp-Dependency,code snippet injection
388,386,5,Timestamp-Dependency,code snippet injection
389,386,5,Timestamp-Dependency,code snippet injection
358,357,3,Timestamp-Dependency,code snippet injection
345,344,3,Timestamp-Dependency,code snippet injection
323,321,4,Timestamp-Dependency,code snippet injection
318,317,3,Timestamp-Dependency,code snippet injection
313,311,5,Timestamp-Dependency,code snippet injection
314,311,5,Timestamp-Dependency,code snippet injection
304,301,9,Timestamp-Dependency,code snippet injection
305,301,9,Timestamp-Dependency,code snippet injection
306,301,9,Timestamp-Dependency,code snippet injection
298,296,4,Timestamp-Dependency,code snippet injection
292,290,4,Timestamp-Dependency,code snippet injection
287,286,3,Timestamp-Dependency,code snippet injection
283,281,4,Timestamp-Dependency,code snippet injection
274,271,9,Timestamp-Dependency,code snippet injection
275,271,9,Timestamp-Dependency,code snippet injection
276,271,9,Timestamp-Dependency,code snippet injection
267,265,5,Timestamp-Dependency,code snippet injection
268,265,5,Timestamp-Dependency,code snippet injection
262,261,3,Timestamp-Dependency,code snippet injection
254,251,9,Timestamp-Dependency,code snippet injection
255,251,9,Timestamp-Dependency,code snippet injection
256,251,9,Timestamp-Dependency,code snippet injection
244,241,9,Timestamp-Dependency,code snippet injection
245,241,9,Timestamp-Dependency,code snippet injection
246,241,9,Timestamp-Dependency,code snippet injection
238,236,4,Timestamp-Dependency,code snippet injection
233,232,3,Timestamp-Dependency,code snippet injection
228,226,4,Timestamp-Dependency,code snippet injection
