line,loc,length,bug type,approach
143,143,1,Timestamp-Dependency,code snippet injection
139,139,1,Timestamp-Dependency,code snippet injection
135,135,1,Timestamp-Dependency,code snippet injection
153,153,1,Timestamp-Dependency,code snippet injection
73,73,1,Timestamp-Dependency,code snippet injection
373,372,3,Timestamp-Dependency,code snippet injection
360,358,5,Timestamp-Dependency,code snippet injection
361,358,5,Timestamp-Dependency,code snippet injection
341,339,5,Timestamp-Dependency,code snippet injection
342,339,5,Timestamp-Dependency,code snippet injection
321,320,3,Timestamp-Dependency,code snippet injection
300,297,9,Timestamp-Dependency,code snippet injection
301,297,9,Timestamp-Dependency,code snippet injection
302,297,9,Timestamp-Dependency,code snippet injection
280,278,5,Timestamp-Dependency,code snippet injection
281,278,5,Timestamp-Dependency,code snippet injection
258,255,9,Timestamp-Dependency,code snippet injection
259,255,9,Timestamp-Dependency,code snippet injection
260,255,9,Timestamp-Dependency,code snippet injection
238,236,5,Timestamp-Dependency,code snippet injection
239,236,5,Timestamp-Dependency,code snippet injection
220,217,9,Timestamp-Dependency,code snippet injection
221,217,9,Timestamp-Dependency,code snippet injection
222,217,9,Timestamp-Dependency,code snippet injection
205,203,4,Timestamp-Dependency,code snippet injection
192,190,4,Timestamp-Dependency,code snippet injection
180,178,5,Timestamp-Dependency,code snippet injection
181,178,5,Timestamp-Dependency,code snippet injection
65,63,5,Timestamp-Dependency,code snippet injection
66,63,5,Timestamp-Dependency,code snippet injection
126,123,9,Timestamp-Dependency,code snippet injection
127,123,9,Timestamp-Dependency,code snippet injection
128,123,9,Timestamp-Dependency,code snippet injection
120,118,4,Timestamp-Dependency,code snippet injection
109,106,9,Timestamp-Dependency,code snippet injection
110,106,9,Timestamp-Dependency,code snippet injection
111,106,9,Timestamp-Dependency,code snippet injection
99,96,9,Timestamp-Dependency,code snippet injection
100,96,9,Timestamp-Dependency,code snippet injection
101,96,9,Timestamp-Dependency,code snippet injection
92,90,4,Timestamp-Dependency,code snippet injection
86,84,5,Timestamp-Dependency,code snippet injection
87,84,5,Timestamp-Dependency,code snippet injection
81,80,3,Timestamp-Dependency,code snippet injection
56,55,3,Timestamp-Dependency,code snippet injection
