line,loc,length,bug type,approach
81,81,1,Timestamp-Dependency,code snippet injection
79,79,1,Timestamp-Dependency,code snippet injection
182,182,1,Timestamp-Dependency,code snippet injection
177,177,1,Timestamp-Dependency,code snippet injection
170,170,1,Timestamp-Dependency,code snippet injection
164,163,3,Timestamp-Dependency,code snippet injection
148,146,5,Timestamp-Dependency,code snippet injection
149,146,5,Timestamp-Dependency,code snippet injection
135,133,5,Timestamp-Dependency,code snippet injection
136,133,5,Timestamp-Dependency,code snippet injection
75,74,3,Timestamp-Dependency,code snippet injection
63,60,9,Timestamp-Dependency,code snippet injection
64,60,9,Timestamp-Dependency,code snippet injection
65,60,9,Timestamp-Dependency,code snippet injection
51,49,5,Timestamp-Dependency,code snippet injection
52,49,5,Timestamp-Dependency,code snippet injection
36,33,9,Timestamp-Dependency,code snippet injection
37,33,9,Timestamp-Dependency,code snippet injection
38,33,9,Timestamp-Dependency,code snippet injection
24,22,5,Timestamp-Dependency,code snippet injection
25,22,5,Timestamp-Dependency,code snippet injection
118,115,9,Timestamp-Dependency,code snippet injection
119,115,9,Timestamp-Dependency,code snippet injection
120,115,9,Timestamp-Dependency,code snippet injection
112,110,4,Timestamp-Dependency,code snippet injection
107,105,4,Timestamp-Dependency,code snippet injection
95,93,5,Timestamp-Dependency,code snippet injection
96,93,5,Timestamp-Dependency,code snippet injection
89,87,5,Timestamp-Dependency,code snippet injection
90,87,5,Timestamp-Dependency,code snippet injection
