line,loc,length,bug type,approach
124,124,1,Timestamp-Dependency,code snippet injection
116,116,1,Timestamp-Dependency,code snippet injection
257,257,1,Timestamp-Dependency,code snippet injection
253,253,1,Timestamp-Dependency,code snippet injection
245,245,1,Timestamp-Dependency,code snippet injection
234,233,3,Timestamp-Dependency,code snippet injection
225,223,5,Timestamp-Dependency,code snippet injection
226,223,5,Timestamp-Dependency,code snippet injection
215,213,5,Timestamp-Dependency,code snippet injection
216,213,5,Timestamp-Dependency,code snippet injection
205,204,3,Timestamp-Dependency,code snippet injection
193,190,9,Timestamp-Dependency,code snippet injection
194,190,9,Timestamp-Dependency,code snippet injection
195,190,9,Timestamp-Dependency,code snippet injection
183,181,5,Timestamp-Dependency,code snippet injection
184,181,5,Timestamp-Dependency,code snippet injection
170,167,9,Timestamp-Dependency,code snippet injection
171,167,9,Timestamp-Dependency,code snippet injection
172,167,9,Timestamp-Dependency,code snippet injection
160,158,5,Timestamp-Dependency,code snippet injection
161,158,5,Timestamp-Dependency,code snippet injection
148,145,9,Timestamp-Dependency,code snippet injection
149,145,9,Timestamp-Dependency,code snippet injection
150,145,9,Timestamp-Dependency,code snippet injection
140,138,4,Timestamp-Dependency,code snippet injection
132,130,4,Timestamp-Dependency,code snippet injection
118,116,5,Timestamp-Dependency,code snippet injection
119,116,5,Timestamp-Dependency,code snippet injection
105,103,5,Timestamp-Dependency,code snippet injection
106,103,5,Timestamp-Dependency,code snippet injection
96,93,9,Timestamp-Dependency,code snippet injection
97,93,9,Timestamp-Dependency,code snippet injection
98,93,9,Timestamp-Dependency,code snippet injection
90,88,4,Timestamp-Dependency,code snippet injection
81,78,9,Timestamp-Dependency,code snippet injection
82,78,9,Timestamp-Dependency,code snippet injection
83,78,9,Timestamp-Dependency,code snippet injection
71,68,9,Timestamp-Dependency,code snippet injection
72,68,9,Timestamp-Dependency,code snippet injection
73,68,9,Timestamp-Dependency,code snippet injection
65,63,4,Timestamp-Dependency,code snippet injection
