line,loc,length,bug type,approach
68,68,1,Timestamp-Dependency,code snippet injection
64,64,1,Timestamp-Dependency,code snippet injection
60,60,1,Timestamp-Dependency,code snippet injection
234,234,1,Timestamp-Dependency,code snippet injection
215,215,1,Timestamp-Dependency,code snippet injection
198,197,3,Timestamp-Dependency,code snippet injection
175,173,5,Timestamp-Dependency,code snippet injection
176,173,5,Timestamp-Dependency,code snippet injection
155,153,5,Timestamp-Dependency,code snippet injection
156,153,5,Timestamp-Dependency,code snippet injection
135,134,3,Timestamp-Dependency,code snippet injection
115,112,9,Timestamp-Dependency,code snippet injection
116,112,9,Timestamp-Dependency,code snippet injection
117,112,9,Timestamp-Dependency,code snippet injection
88,86,5,Timestamp-Dependency,code snippet injection
89,86,5,Timestamp-Dependency,code snippet injection
51,48,9,Timestamp-Dependency,code snippet injection
52,48,9,Timestamp-Dependency,code snippet injection
53,48,9,Timestamp-Dependency,code snippet injection
44,42,5,Timestamp-Dependency,code snippet injection
45,42,5,Timestamp-Dependency,code snippet injection
33,30,9,Timestamp-Dependency,code snippet injection
34,30,9,Timestamp-Dependency,code snippet injection
35,30,9,Timestamp-Dependency,code snippet injection
26,24,4,Timestamp-Dependency,code snippet injection
21,19,4,Timestamp-Dependency,code snippet injection
15,13,5,Timestamp-Dependency,code snippet injection
16,13,5,Timestamp-Dependency,code snippet injection
