line,loc,length,bug type,approach
228,228,1,Timestamp-Dependency,code snippet injection
226,226,1,Timestamp-Dependency,code snippet injection
224,224,1,Timestamp-Dependency,code snippet injection
35,35,1,Timestamp-Dependency,code snippet injection
33,33,1,Timestamp-Dependency,code snippet injection
30,29,3,Timestamp-Dependency,code snippet injection
25,23,5,Timestamp-Dependency,code snippet injection
26,23,5,Timestamp-Dependency,code snippet injection
299,297,5,Timestamp-Dependency,code snippet injection
300,297,5,Timestamp-Dependency,code snippet injection
286,285,3,Timestamp-Dependency,code snippet injection
266,263,9,Timestamp-Dependency,code snippet injection
267,263,9,Timestamp-Dependency,code snippet injection
268,263,9,Timestamp-Dependency,code snippet injection
251,249,5,Timestamp-Dependency,code snippet injection
252,249,5,Timestamp-Dependency,code snippet injection
238,235,9,Timestamp-Dependency,code snippet injection
239,235,9,Timestamp-Dependency,code snippet injection
240,235,9,Timestamp-Dependency,code snippet injection
210,208,5,Timestamp-Dependency,code snippet injection
211,208,5,Timestamp-Dependency,code snippet injection
196,193,9,Timestamp-Dependency,code snippet injection
197,193,9,Timestamp-Dependency,code snippet injection
198,193,9,Timestamp-Dependency,code snippet injection
185,183,4,Timestamp-Dependency,code snippet injection
174,172,4,Timestamp-Dependency,code snippet injection
162,160,5,Timestamp-Dependency,code snippet injection
163,160,5,Timestamp-Dependency,code snippet injection
152,150,5,Timestamp-Dependency,code snippet injection
153,150,5,Timestamp-Dependency,code snippet injection
139,136,9,Timestamp-Dependency,code snippet injection
140,136,9,Timestamp-Dependency,code snippet injection
141,136,9,Timestamp-Dependency,code snippet injection
129,127,4,Timestamp-Dependency,code snippet injection
116,113,9,Timestamp-Dependency,code snippet injection
117,113,9,Timestamp-Dependency,code snippet injection
118,113,9,Timestamp-Dependency,code snippet injection
102,99,9,Timestamp-Dependency,code snippet injection
103,99,9,Timestamp-Dependency,code snippet injection
104,99,9,Timestamp-Dependency,code snippet injection
92,90,4,Timestamp-Dependency,code snippet injection
64,62,5,Timestamp-Dependency,code snippet injection
65,62,5,Timestamp-Dependency,code snippet injection
55,54,3,Timestamp-Dependency,code snippet injection
47,46,3,Timestamp-Dependency,code snippet injection
219,217,5,Timestamp-Dependency,code snippet injection
220,217,5,Timestamp-Dependency,code snippet injection
19,18,3,Timestamp-Dependency,code snippet injection
15,14,3,Timestamp-Dependency,code snippet injection
11,9,4,Timestamp-Dependency,code snippet injection
