line,loc,length,bug type,approach
272,272,1,Timestamp-Dependency,code snippet injection
270,270,1,Timestamp-Dependency,code snippet injection
268,268,1,Timestamp-Dependency,code snippet injection
291,291,1,Timestamp-Dependency,code snippet injection
283,283,1,Timestamp-Dependency,code snippet injection
412,411,3,Timestamp-Dependency,code snippet injection
401,399,5,Timestamp-Dependency,code snippet injection
402,399,5,Timestamp-Dependency,code snippet injection
390,388,5,Timestamp-Dependency,code snippet injection
391,388,5,Timestamp-Dependency,code snippet injection
380,379,3,Timestamp-Dependency,code snippet injection
363,360,9,Timestamp-Dependency,code snippet injection
364,360,9,Timestamp-Dependency,code snippet injection
365,360,9,Timestamp-Dependency,code snippet injection
342,340,5,Timestamp-Dependency,code snippet injection
343,340,5,Timestamp-Dependency,code snippet injection
303,300,9,Timestamp-Dependency,code snippet injection
304,300,9,Timestamp-Dependency,code snippet injection
305,300,9,Timestamp-Dependency,code snippet injection
37,35,5,Timestamp-Dependency,code snippet injection
38,35,5,Timestamp-Dependency,code snippet injection
28,25,9,Timestamp-Dependency,code snippet injection
29,25,9,Timestamp-Dependency,code snippet injection
30,25,9,Timestamp-Dependency,code snippet injection
19,17,4,Timestamp-Dependency,code snippet injection
215,213,4,Timestamp-Dependency,code snippet injection
206,204,5,Timestamp-Dependency,code snippet injection
207,204,5,Timestamp-Dependency,code snippet injection
197,195,5,Timestamp-Dependency,code snippet injection
198,195,5,Timestamp-Dependency,code snippet injection
185,182,9,Timestamp-Dependency,code snippet injection
186,182,9,Timestamp-Dependency,code snippet injection
187,182,9,Timestamp-Dependency,code snippet injection
176,174,4,Timestamp-Dependency,code snippet injection
164,161,9,Timestamp-Dependency,code snippet injection
165,161,9,Timestamp-Dependency,code snippet injection
166,161,9,Timestamp-Dependency,code snippet injection
