line,loc,length,bug type,approach
135,135,1,Timestamp-Dependency,code snippet injection
90,90,1,Timestamp-Dependency,code snippet injection
88,88,1,Timestamp-Dependency,code snippet injection
151,151,1,Timestamp-Dependency,code snippet injection
389,389,1,Timestamp-Dependency,code snippet injection
379,378,3,Timestamp-Dependency,code snippet injection
362,360,5,Timestamp-Dependency,code snippet injection
363,360,5,Timestamp-Dependency,code snippet injection
348,346,5,Timestamp-Dependency,code snippet injection
349,346,5,Timestamp-Dependency,code snippet injection
326,325,3,Timestamp-Dependency,code snippet injection
304,301,9,Timestamp-Dependency,code snippet injection
305,301,9,Timestamp-Dependency,code snippet injection
306,301,9,Timestamp-Dependency,code snippet injection
287,285,5,Timestamp-Dependency,code snippet injection
288,285,5,Timestamp-Dependency,code snippet injection
272,269,9,Timestamp-Dependency,code snippet injection
273,269,9,Timestamp-Dependency,code snippet injection
274,269,9,Timestamp-Dependency,code snippet injection
253,251,5,Timestamp-Dependency,code snippet injection
254,251,5,Timestamp-Dependency,code snippet injection
237,234,9,Timestamp-Dependency,code snippet injection
238,234,9,Timestamp-Dependency,code snippet injection
239,234,9,Timestamp-Dependency,code snippet injection
224,222,4,Timestamp-Dependency,code snippet injection
169,167,4,Timestamp-Dependency,code snippet injection
158,156,5,Timestamp-Dependency,code snippet injection
159,156,5,Timestamp-Dependency,code snippet injection
143,141,5,Timestamp-Dependency,code snippet injection
144,141,5,Timestamp-Dependency,code snippet injection
105,102,9,Timestamp-Dependency,code snippet injection
106,102,9,Timestamp-Dependency,code snippet injection
107,102,9,Timestamp-Dependency,code snippet injection
85,83,4,Timestamp-Dependency,code snippet injection
76,73,9,Timestamp-Dependency,code snippet injection
77,73,9,Timestamp-Dependency,code snippet injection
78,73,9,Timestamp-Dependency,code snippet injection
66,63,9,Timestamp-Dependency,code snippet injection
67,63,9,Timestamp-Dependency,code snippet injection
68,63,9,Timestamp-Dependency,code snippet injection
60,58,4,Timestamp-Dependency,code snippet injection
54,52,5,Timestamp-Dependency,code snippet injection
55,52,5,Timestamp-Dependency,code snippet injection
49,48,3,Timestamp-Dependency,code snippet injection
206,205,3,Timestamp-Dependency,code snippet injection
201,199,5,Timestamp-Dependency,code snippet injection
202,199,5,Timestamp-Dependency,code snippet injection
195,194,3,Timestamp-Dependency,code snippet injection
191,190,3,Timestamp-Dependency,code snippet injection
187,185,4,Timestamp-Dependency,code snippet injection
182,181,3,Timestamp-Dependency,code snippet injection
130,128,5,Timestamp-Dependency,code snippet injection
131,128,5,Timestamp-Dependency,code snippet injection
121,118,9,Timestamp-Dependency,code snippet injection
122,118,9,Timestamp-Dependency,code snippet injection
123,118,9,Timestamp-Dependency,code snippet injection
